Fiscal Year,Month,Scenario,Financial Plan Year,Expense Type,Agency,Function,Occupational Group,Positions
2024,2024-10-01,Actual,2024,REIMB,BT,Operations,Professional/Technical/Clerical,12
2024,2024-10-01,Actual,2024,REIMB,LIRR,Operations,Operational Hourlies,114.5
2024,2024-10-01,Actual,2024,NREIMB,MTABC,Public Safety,Managers/Supervisors,5
2024,2024-10-01,Actual,2024,REIMB,MTABC,Administration,Professional/Technical/Clerical,4
2024,2024-10-01,Actual,2024,NREIMB,MNR,Maintenance,Operational Hourlies,2428.2
2024,2024-10-01,Actual,2024,NREIMB,MTAHQ,Administration,Professional/Technical/Clerical,1213
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Engineering,Operational Hourlies,0
2024,2024-10-01,Actual,2024,REIMB,MNR,Operations,Professional/Technical/Clerical,2.96
2024,2024-10-01,Actual,2024,REIMB,MTABC,Engineering,Managers/Supervisors,13
2024,2024-10-01,Actual,2024,NREIMB,NYCT,Operations,Professional/Technical/Clerical,384.23
2024,2024-10-01,Actual,2024,NREIMB,SIR,Maintenance,Managers/Supervisors,25
2024,2024-10-01,Actual,2024,NREIMB,MNR,Engineering,Managers/Supervisors,4.12
2024,2024-10-01,Actual,2024,REIMB,MNR,Operations,Operational Hourlies,79.3
2024,2024-10-01,Actual,2024,NREIMB,MTABC,Operations,Managers/Supervisors,302
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Maintenance,Professional/Technical/Clerical,202.6
2024,2024-10-01,Actual,2024,REIMB,NYCT,Operations,Operational Hourlies,1140.22
2024,2024-10-01,Actual,2024,NREIMB,BT,Administration,Professional/Technical/Clerical,39
2024,2024-10-01,Actual,2024,NREIMB,MNR,Administration,Professional/Technical/Clerical,278.53
2024,2024-10-01,Actual,2024,NREIMB,MNR,Operations,Operational Hourlies,1632.62
2024,2024-10-01,Actual,2024,REIMB,SIR,Operations,Operational Hourlies,0
2024,2024-10-01,Actual,2024,NREIMB,NYCT,Engineering,Operational Hourlies,0
2024,2024-10-01,Actual,2024,REIMB,SIR,Administration,Operational Hourlies,0
2024,2024-10-01,Actual,2024,NREIMB,NYCT,Maintenance,Managers/Supervisors,3591.13
2024,2024-10-01,Actual,2024,REIMB,SIR,Maintenance,Managers/Supervisors,1
2024,2024-10-01,Actual,2024,NREIMB,CD,Administration,Managers/Supervisors,24
2024,2024-10-01,Actual,2024,REIMB,NYCT,Operations,Managers/Supervisors,116.19
2024,2024-10-01,Actual,2024,REIMB,MNR,Operations,Managers/Supervisors,17.48
2024,2024-10-01,Actual,2024,REIMB,CD,Administration,Professional/Technical/Clerical,37
2024,2024-10-01,Actual,2024,NREIMB,NYCT,Administration,Professional/Technical/Clerical,445.95
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Maintenance,Operational Hourlies,2820.2
2024,2024-10-01,Actual,2024,REIMB,NYCT,Public Safety,Professional/Technical/Clerical,2.96
2024,2024-10-01,Actual,2024,NREIMB,SIR,Engineering,Professional/Technical/Clerical,0
2024,2024-10-01,Actual,2024,NREIMB,MNR,Administration,Operational Hourlies,0
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Administration,Managers/Supervisors,240.5
2024,2024-10-01,Actual,2024,NREIMB,SIR,Administration,Professional/Technical/Clerical,6
2024,2024-10-01,Actual,2024,REIMB,SIR,Maintenance,Operational Hourlies,8
2024,2024-10-01,Actual,2024,NREIMB,MTAHQ,Public Safety,Professional/Technical/Clerical,74
2024,2024-10-01,Actual,2024,REIMB,NYCT,Maintenance,Operational Hourlies,1197.13
2024,2024-10-01,Actual,2024,REIMB,MTABC,Engineering,Professional/Technical/Clerical,9
2024,2024-10-01,Actual,2024,REIMB,NYCT,Administration,Professional/Technical/Clerical,43.51
2024,2024-10-01,Actual,2024,NREIMB,NYCT,Operations,Managers/Supervisors,2620.81
2024,2024-10-01,Actual,2024,NREIMB,NYCT,Operations,Operational Hourlies,19215.66
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Engineering,Professional/Technical/Clerical,3.4
2024,2024-10-01,Actual,2024,NREIMB,MTABC,Administration,Professional/Technical/Clerical,41
2024,2024-10-01,Actual,2024,NREIMB,SIR,Maintenance,Operational Hourlies,173
2024,2024-10-01,Actual,2024,REIMB,SIR,Operations,Professional/Technical/Clerical,0
2024,2024-10-01,Actual,2024,REIMB,LIRR,Engineering,Managers/Supervisors,108.6
2024,2024-10-01,Actual,2024,REIMB,LIRR,Administration,Professional/Technical/Clerical,28
2024,2024-10-01,Actual,2024,REIMB,NYCT,Engineering,Professional/Technical/Clerical,398
2024,2024-10-01,Actual,2024,REIMB,MNR,Maintenance,Managers/Supervisors,73.21
2024,2024-10-01,Actual,2024,REIMB,SIR,Engineering,Professional/Technical/Clerical,1
2024,2024-10-01,Actual,2024,NREIMB,NYCT,Administration,Operational Hourlies,16
2024,2024-10-01,Actual,2024,REIMB,MNR,Engineering,Professional/Technical/Clerical,27.18
2024,2024-10-01,Actual,2024,REIMB,NYCT,Administration,Operational Hourlies,0
2024,2024-10-01,Actual,2024,NREIMB,SIR,Operations,Managers/Supervisors,20
2024,2024-10-01,Actual,2024,REIMB,MNR,Maintenance,Professional/Technical/Clerical,37.06
2024,2024-10-01,Actual,2024,REIMB,NYCT,Operations,Professional/Technical/Clerical,27.91
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Maintenance,Managers/Supervisors,699.2
2024,2024-10-01,Actual,2024,REIMB,LIRR,Maintenance,Managers/Supervisors,187.8
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Operations,Operational Hourlies,2292.5
2024,2024-10-01,Actual,2024,NREIMB,MTABC,Operations,Operational Hourlies,2354
2024,2024-10-01,Actual,2024,REIMB,SIR,Operations,Managers/Supervisors,1
2024,2024-10-01,Actual,2024,NREIMB,SIR,Maintenance,Professional/Technical/Clerical,7
2024,2024-10-01,Actual,2024,REIMB,NYCT,Public Safety,Managers/Supervisors,28.33
2024,2024-10-01,Actual,2024,REIMB,LIRR,Maintenance,Professional/Technical/Clerical,33.4
2024,2024-10-01,Actual,2024,NREIMB,MTABC,Operations,Professional/Technical/Clerical,37
2024,2024-10-01,Actual,2024,REIMB,NYCT,Engineering,Operational Hourlies,2
2024,2024-10-01,Actual,2024,NREIMB,MNR,Operations,Professional/Technical/Clerical,231.48
2024,2024-10-01,Actual,2024,REIMB,MTABC,Operations,Managers/Supervisors,2
2024,2024-10-01,Actual,2024,REIMB,CD,Engineering,Professional/Technical/Clerical,387
2024,2024-10-01,Actual,2024,NREIMB,MTAHQ,Public Safety,Managers/Supervisors,279
2024,2024-10-01,Actual,2024,REIMB,SIR,Engineering,Operational Hourlies,0
2024,2024-10-01,Actual,2024,REIMB,LIRR,Administration,Operational Hourlies,0
2024,2024-10-01,Actual,2024,REIMB,NYCT,Public Safety,Operational Hourlies,3.88
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Operations,Professional/Technical/Clerical,130.5
2024,2024-10-01,Actual,2024,REIMB,MNR,Engineering,Managers/Supervisors,22.88
2024,2024-10-01,Actual,2024,REIMB,MTABC,Administration,Managers/Supervisors,2
2024,2024-10-01,Actual,2024,NREIMB,MTABC,Maintenance,Managers/Supervisors,225
2024,2024-10-01,Actual,2024,NREIMB,LIRR,Engineering,Managers/Supervisors,14.4
2024,2024-10-01,Actual,2024,REIMB,LIRR,Engineering,Professional/Technical/Clerical,19.6
2024,2024-10-01,Actual,2024,REIMB,NYCT,Maintenance,Professional/Technical/Clerical,234
2024,2024-09-01,Actual,2024,REIMB,SIR,Operations,Operational Hourlies,10
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Engineering,Managers/Supervisors,16.1
2024,2024-09-01,Actual,2024,REIMB,MTABC,Maintenance,Managers/Supervisors,5
2024,2024-09-01,Actual,2024,REIMB,SIR,Maintenance,Operational Hourlies,29
2024,2024-09-01,Actual,2024,REIMB,LIRR,Administration,Professional/Technical/Clerical,25.7
2024,2024-09-01,Actual,2024,NREIMB,MTAHQ,Administration,Professional/Technical/Clerical,1211
2024,2024-09-01,Actual,2024,NREIMB,BT,Engineering,Professional/Technical/Clerical,92
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Operations,Managers/Supervisors,304
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Engineering,Managers/Supervisors,1.84
2024,2024-09-01,Actual,2024,NREIMB,SIR,Administration,Professional/Technical/Clerical,6
2024,2024-09-01,Actual,2024,REIMB,CD,Engineering,Professional/Technical/Clerical,381
2024,2024-09-01,Actual,2024,REIMB,BT,Engineering,Professional/Technical/Clerical,93
2024,2024-09-01,Actual,2024,NREIMB,SIR,Maintenance,Professional/Technical/Clerical,7
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Engineering,Operational Hourlies,0
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Engineering,Professional/Technical/Clerical,0
2024,2024-09-01,Actual,2024,REIMB,LIRR,Operations,Operational Hourlies,111.8
2024,2024-09-01,Actual,2024,NREIMB,SIR,Operations,Professional/Technical/Clerical,7
2024,2024-09-01,Actual,2024,REIMB,LIRR,Operations,Managers/Supervisors,9.4
2024,2024-09-01,Actual,2024,NREIMB,SIR,Maintenance,Managers/Supervisors,23
2024,2024-09-01,Actual,2024,NREIMB,MTAHQ,Public Safety,Professional/Technical/Clerical,86
2024,2024-09-01,Actual,2024,NREIMB,MNR,Engineering,Professional/Technical/Clerical,3.5
2024,2024-09-01,Actual,2024,REIMB,MNR,Operations,Professional/Technical/Clerical,2.4
2024,2024-09-01,Actual,2024,REIMB,SIR,Operations,Professional/Technical/Clerical,0
2024,2024-09-01,Actual,2024,REIMB,SIR,Engineering,Operational Hourlies,0
2024,2024-09-01,Actual,2024,NREIMB,MNR,Operations,Operational Hourlies,1641.3
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Maintenance,Operational Hourlies,803
2024,2024-09-01,Actual,2024,REIMB,MNR,Maintenance,Managers/Supervisors,85.46
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Maintenance,Professional/Technical/Clerical,27
2024,2024-09-01,Actual,2024,NREIMB,SIR,Administration,Managers/Supervisors,11
2024,2024-09-01,Actual,2024,REIMB,CD,Administration,Managers/Supervisors,330
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Operations,Operational Hourlies,2343
2024,2024-09-01,Actual,2024,NREIMB,BT,Administration,Professional/Technical/Clerical,39
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Operations,Professional/Technical/Clerical,128.7
2024,2024-09-01,Actual,2024,REIMB,MTABC,Administration,Managers/Supervisors,2
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Operations,Professional/Technical/Clerical,381.48
2024,2024-09-01,Actual,2024,REIMB,LIRR,Engineering,Managers/Supervisors,108.9
2024,2024-09-01,Actual,2024,NREIMB,MNR,Engineering,Managers/Supervisors,2.42
2024,2024-09-01,Actual,2024,REIMB,LIRR,Operations,Professional/Technical/Clerical,1.3
2024,2024-09-01,Actual,2024,REIMB,NYCT,Operations,Professional/Technical/Clerical,24.25
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Administration,Managers/Supervisors,126.02
2024,2024-09-01,Actual,2024,REIMB,NYCT,Administration,Managers/Supervisors,17.98
2024,2024-09-01,Actual,2024,REIMB,MTAHQ,Administration,Professional/Technical/Clerical,42
2024,2024-09-01,Actual,2024,NREIMB,SIR,Engineering,Managers/Supervisors,3
2024,2024-09-01,Actual,2024,NREIMB,BT,Administration,Managers/Supervisors,13
2024,2024-09-01,Actual,2024,REIMB,MNR,Operations,Operational Hourlies,74.4
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Maintenance,Operational Hourlies,2875.9
2024,2024-09-01,Actual,2024,REIMB,NYCT,Engineering,Operational Hourlies,2
2024,2024-09-01,Actual,2024,REIMB,MTABC,Engineering,Professional/Technical/Clerical,9
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Maintenance,Professional/Technical/Clerical,195.5
2024,2024-09-01,Actual,2024,NREIMB,BT,Operations,Managers/Supervisors,26
2024,2024-09-01,Actual,2024,REIMB,SIR,Engineering,Managers/Supervisors,2
2024,2024-09-01,Actual,2024,NREIMB,MNR,Maintenance,Operational Hourlies,2409.65
2024,2024-09-01,Actual,2024,REIMB,MTABC,Operations,Managers/Supervisors,2
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Engineering,Operational Hourlies,0
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Administration,Managers/Supervisors,236.3
2024,2024-09-01,Actual,2024,NREIMB,MTAHQ,Public Safety,Managers/Supervisors,279
2024,2024-09-01,Actual,2024,NREIMB,BT,Public Safety,Managers/Supervisors,103
2024,2024-09-01,Actual,2024,REIMB,NYCT,Public Safety,Professional/Technical/Clerical,2.69
2024,2024-09-01,Actual,2024,REIMB,LIRR,Maintenance,Managers/Supervisors,176.2
2024,2024-09-01,Actual,2024,REIMB,SIR,Administration,Operational Hourlies,3
2024,2024-09-01,Actual,2024,REIMB,NYCT,Maintenance,Operational Hourlies,1247.25
2024,2024-09-01,Actual,2024,REIMB,LIRR,Administration,Managers/Supervisors,28.7
2024,2024-09-01,Actual,2024,NREIMB,MTAHQ,Administration,Managers/Supervisors,930
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Operations,Managers/Supervisors,2600.76
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Public Safety,Managers/Supervisors,6
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Administration,Managers/Supervisors,25
2024,2024-09-01,Actual,2024,REIMB,NYCT,Maintenance,Managers/Supervisors,401.35
2024,2024-09-01,Actual,2024,NREIMB,SIR,Maintenance,Operational Hourlies,152
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Administration,Professional/Technical/Clerical,140.3
2024,2024-09-01,Actual,2024,REIMB,NYCT,Maintenance,Professional/Technical/Clerical,247.61
2024,2024-09-01,Actual,2024,NREIMB,SIR,Administration,Operational Hourlies,5
2024,2024-09-01,Actual,2024,REIMB,MTABC,Administration,Professional/Technical/Clerical,4
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Engineering,Professional/Technical/Clerical,4.3
2024,2024-09-01,Actual,2024,REIMB,NYCT,Engineering,Managers/Supervisors,349.16
2024,2024-09-01,Actual,2024,REIMB,MNR,Engineering,Professional/Technical/Clerical,26.5
2024,2024-09-01,Actual,2024,REIMB,NYCT,Administration,Operational Hourlies,0
2024,2024-09-01,Actual,2024,REIMB,SIR,Maintenance,Managers/Supervisors,4
2024,2024-09-01,Actual,2024,NREIMB,MTAHQ,Public Safety,Operational Hourlies,1023
2024,2024-09-01,Actual,2024,NREIMB,BT,Operations,Professional/Technical/Clerical,75
2024,2024-09-01,Actual,2024,NREIMB,BT,Maintenance,Managers/Supervisors,21
2024,2024-09-01,Actual,2024,REIMB,MTABC,Engineering,Managers/Supervisors,13
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Administration,Operational Hourlies,16
2024,2024-09-01,Actual,2024,NREIMB,MNR,Operations,Managers/Supervisors,288.25
2024,2024-09-01,Actual,2024,NREIMB,GCMCOC,Administration,Managers/Supervisors,4
2024,2024-09-01,Actual,2024,NREIMB,MNR,Administration,Professional/Technical/Clerical,278.53
2024,2024-09-01,Actual,2024,NREIMB,MNR,Operations,Professional/Technical/Clerical,231.16
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Operations,Operational Hourlies,19208.46
2024,2024-09-01,Actual,2024,REIMB,NYCT,Operations,Operational Hourlies,1118.34
2024,2024-09-01,Actual,2024,NREIMB,SIR,Engineering,Professional/Technical/Clerical,0
2024,2024-09-01,Actual,2024,REIMB,CD,Administration,Professional/Technical/Clerical,36
2024,2024-09-01,Actual,2024,REIMB,MNR,Engineering,Managers/Supervisors,24.58
2024,2024-09-01,Actual,2024,REIMB,MNR,Operations,Managers/Supervisors,15.75
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Administration,Professional/Technical/Clerical,45
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Maintenance,Managers/Supervisors,705.8
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Operations,Professional/Technical/Clerical,36
2024,2024-09-01,Actual,2024,REIMB,LIRR,Maintenance,Operational Hourlies,405.1
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Operations,Operational Hourlies,2300.2
2024,2024-09-01,Actual,2024,REIMB,MNR,Administration,Professional/Technical/Clerical,9.18
2024,2024-09-01,Actual,2024,NREIMB,BT,Public Safety,Operational Hourlies,211
2024,2024-09-01,Actual,2024,REIMB,LIRR,Maintenance,Professional/Technical/Clerical,31.5
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Administration,Operational Hourlies,23
2024,2024-09-01,Actual,2024,REIMB,MTAHQ,Administration,Managers/Supervisors,19
2024,2024-09-01,Actual,2024,NREIMB,BT,Public Safety,Professional/Technical/Clerical,26
2024,2024-09-01,Actual,2024,NREIMB,MNR,Maintenance,Professional/Technical/Clerical,466.4
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Public Safety,Professional/Technical/Clerical,32.31
2024,2024-09-01,Actual,2024,REIMB,MNR,Maintenance,Professional/Technical/Clerical,34.53
2024,2024-09-01,Actual,2024,NREIMB,MNR,Maintenance,Managers/Supervisors,633.03
2024,2024-09-01,Actual,2024,REIMB,SIR,Operations,Managers/Supervisors,0
2024,2024-09-01,Actual,2024,NREIMB,BT,Maintenance,Operational Hourlies,310
2024,2024-09-01,Actual,2024,REIMB,NYCT,Public Safety,Operational Hourlies,3.15
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Maintenance,Operational Hourlies,15720.75
2024,2024-09-01,Actual,2024,REIMB,NYCT,Administration,Professional/Technical/Clerical,46.9
2024,2024-09-01,Actual,2024,REIMB,MNR,Maintenance,Operational Hourlies,279.57
2024,2024-09-01,Actual,2024,REIMB,BT,Operations,Professional/Technical/Clerical,12
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Maintenance,Managers/Supervisors,3587.65
2024,2024-09-01,Actual,2024,REIMB,LIRR,Engineering,Operational Hourlies,0
2024,2024-09-01,Actual,2024,NREIMB,MNR,Administration,Operational Hourlies,0
2024,2024-09-01,Actual,2024,NREIMB,MNR,Administration,Managers/Supervisors,154.48
2024,2024-09-01,Actual,2024,NREIMB,CD,Administration,Professional/Technical/Clerical,2
2024,2024-09-01,Actual,2024,NREIMB,BT,Engineering,Managers/Supervisors,21
2024,2024-09-01,Actual,2024,REIMB,NYCT,Operations,Managers/Supervisors,123.24
2024,2024-09-01,Actual,2024,NREIMB,LIRR,Operations,Managers/Supervisors,344.6
2024,2024-09-01,Actual,2024,REIMB,NYCT,Public Safety,Managers/Supervisors,31.54
2024,2024-09-01,Actual,2024,REIMB,NYCT,Engineering,Professional/Technical/Clerical,401
2024,2024-09-01,Actual,2024,REIMB,LIRR,Administration,Operational Hourlies,0
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Public Safety,Professional/Technical/Clerical,5
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Public Safety,Managers/Supervisors,352.46
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Maintenance,Professional/Technical/Clerical,601.67
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Public Safety,Operational Hourlies,301.85
2024,2024-09-01,Actual,2024,REIMB,MNR,Administration,Operational Hourlies,0
2024,2024-09-01,Actual,2024,REIMB,LIRR,Engineering,Professional/Technical/Clerical,18.7
2024,2024-09-01,Actual,2024,REIMB,SIR,Administration,Managers/Supervisors,1
2024,2024-09-01,Actual,2024,NREIMB,MTABC,Maintenance,Managers/Supervisors,224
2024,2024-09-01,Actual,2024,REIMB,MNR,Administration,Managers/Supervisors,5.78
2024,2024-09-01,Actual,2024,NREIMB,BT,Maintenance,Professional/Technical/Clerical,18
2024,2024-09-01,Actual,2024,NREIMB,SIR,Operations,Managers/Supervisors,21
2024,2024-09-01,Actual,2024,NREIMB,CD,Administration,Managers/Supervisors,24
2024,2024-09-01,Actual,2024,NREIMB,SIR,Operations,Operational Hourlies,95
2024,2024-09-01,Actual,2024,NREIMB,NYCT,Administration,Professional/Technical/Clerical,440.43
2024,2024-09-01,Actual,2024,REIMB,SIR,Engineering,Professional/Technical/Clerical,1
2024,2024-08-01,Actual,2024,NREIMB,NYCT,Operations,Managers/Supervisors,2609.1
2024,2024-08-01,Actual,2024,NREIMB,LIRR,Engineering,Professional/Technical/Clerical,4.8
2024,2024-08-01,Actual,2024,NREIMB,CD,Administration,Managers/Supervisors,24
2024,2024-08-01,Actual,2024,NREIMB,MNR,Operations,Professional/Technical/Clerical,231.87
2024,2024-08-01,Actual,2024,REIMB,NYCT,Administration,Managers/Supervisors,18.74
2024,2024-08-01,Actual,2024,NREIMB,MTABC,Maintenance,Professional/Technical/Clerical,26
2024,2024-08-01,Actual,2024,NREIMB,SIR,Maintenance,Managers/Supervisors,25
2024,2024-08-01,Actual,2024,REIMB,MNR,Engineering,Managers/Supervisors,19.3
2024,2024-08-01,Actual,2024,NREIMB,MNR,Engineering,Managers/Supervisors,6.7
2024,2024-08-01,Actual,2024,REIMB,NYCT,Administration,Operational Hourlies,0
2024,2024-08-01,Actual,2024,REIMB,NYCT,Operations,Operational Hourlies,1062.22
2024,2024-08-01,Actual,2024,REIMB,BT,Operations,Professional/Technical/Clerical,12
2024,2024-08-01,Actual,2024,REIMB,MNR,Maintenance,Operational Hourlies,236.05
2024,2024-08-01,Actual,2024,REIMB,NYCT,Engineering,Professional/Technical/Clerical,404
2024,2024-08-01,Actual,2024,REIMB,SIR,Operations,Operational Hourlies,5
2024,2024-08-01,Actual,2024,NREIMB,BT,Operations,Professional/Technical/Clerical,75
2024,2024-08-01,Actual,2024,NREIMB,NYCT,Operations,Professional/Technical/Clerical,389.4
2024,2024-08-01,Actual,2024,NREIMB,MTABC,Operations,Managers/Supervisors,303
2024,2024-08-01,Actual,2024,REIMB,NYCT,Maintenance,Operational Hourlies,1321.37
2024,2024-08-01,Actual,2024,REIMB,SIR,Engineering,Professional/Technical/Clerical,0
2024,2024-08-01,Actual,2024,NREIMB,BT,Public Safety,Professional/Technical/Clerical,28
2024,2024-08-01,Actual,2024,NREIMB,MTABC,Operations,Operational Hourlies,2304
2024,2024-08-01,Actual,2024,REIMB,MTABC,Administration,Managers/Supervisors,2
2024,2024-08-01,Actual,2024,NREIMB,LIRR,Operations,Professional/Technical/Clerical,125.3
2024,2024-08-01,Actual,2024,NREIMB,BT,Maintenance,Operational Hourlies,313
2024,2024-08-01,Actual,2024,NREIMB,MNR,Administration,Operational Hourlies,0
2024,2024-08-01,Actual,2024,REIMB,MTABC,Administration,Professional/Technical/Clerical,4
2024,2024-08-01,Actual,2024,NREIMB,MNR,Operations,Operational Hourlies,1625.26
