month,borough,trip_type,route_id,period,number_of_customers,additional_bus_stop_time,additional_travel_time,customer_journey_time_performance
2025-03-01,Queens,LCL/LTD,Q35,Off-Peak,56004.76,2.0547237,1.4102341,0.6870046
2025-03-01,Queens,LCL/LTD,Q35,Peak,40802.902,1.7040993,1.3875961,0.6889341
2025-03-01,Queens,LCL/LTD,Q36,Off-Peak,79700.24,1.7316561,1.4021401,0.72954017
2025-03-01,Queens,LCL/LTD,Q36,Peak,57161.76,1.8801569,1.4075955,0.6924312
2025-03-01,Queens,LCL/LTD,Q37,Off-Peak,78621.625,2.0391562,2.0280488,0.6545654
2025-03-01,Queens,LCL/LTD,Q37,Peak,67336.555,2.0799034,2.3106005,0.59572953
2025-03-01,Queens,LCL/LTD,Q38,Off-Peak,88310.9,2.7140105,1.2046734,0.66843545
2025-03-01,Queens,LCL/LTD,Q38,Peak,76377.21,2.195421,1.3294575,0.6708054
2025-03-01,Queens,LCL/LTD,Q39,Off-Peak,62204.438,2.66802,2.6714656,0.55587757
2025-03-01,Queens,LCL/LTD,Q39,Peak,53722.707,2.399704,1.9410595,0.60219145
2025-03-01,Queens,LCL/LTD,Q4,Off-Peak,141843.45,1.3888091,0.61437327,0.7817123
2025-03-01,Queens,LCL/LTD,Q4,Peak,97075.49,1.657844,0.8672603,0.7314387
2025-03-01,Queens,LCL/LTD,Q40,Off-Peak,64981.586,3.6636364,3.7300444,0.48332053
2025-03-01,Queens,LCL/LTD,Q40,Peak,35544.566,4.2860146,5.1259804,0.35936472
2025-03-01,Queens,LCL/LTD,Q41,Off-Peak,79002.77,4.5150576,2.6085238,0.54906553
2025-03-01,Queens,LCL/LTD,Q41,Peak,63562.574,4.003081,3.0782437,0.50442976
2025-03-01,Queens,LCL/LTD,Q42,Off-Peak,11987.69,3.181509,0.004099453,0.8038195
2025-03-01,Queens,LCL/LTD,Q42,Peak,11153.258,2.4943335,1.0081939,0.72206724
2025-03-01,Queens,LCL/LTD,Q43,Off-Peak,195601.64,1.5599918,0.81304485,0.74209017
2025-03-01,Queens,LCL/LTD,Q43,Peak,124090.07,1.4468634,0.27205256,0.7981029
2025-03-01,Queens,LCL/LTD,Q44+,Off-Peak,6880.953,0.36512905,1.1341938,0.8258725
2025-03-01,Queens,SBS,Q44+,Off-Peak,457687.94,1.4896328,-0.052906107,0.74332154
2025-03-01,Queens,SBS,Q44+,Peak,285480.28,1.9913243,-0.43407848,0.72813666
2025-03-01,Queens,LCL/LTD,Q46,Off-Peak,231744.17,1.2256669,0.20471498,0.81264365
2025-03-01,Queens,LCL/LTD,Q46,Peak,185724.25,1.0429089,0.2449204,0.836549
2025-03-01,Queens,LCL/LTD,Q47,Off-Peak,96767.055,2.3384876,1.7559288,0.65476304
2025-03-01,Queens,LCL/LTD,Q47,Peak,77386.734,2.24971,1.8127332,0.6406765
2025-03-01,Queens,LCL/LTD,Q48,Off-Peak,45304.29,3.0955932,1.2635002,0.6689051
2025-03-01,Queens,LCL/LTD,Q48,Peak,24146.236,2.965173,1.3551773,0.59295535
2025-03-01,Queens,LCL/LTD,Q49,Off-Peak,100986.65,1.6002634,2.0045877,0.6736637
2025-03-01,Queens,LCL/LTD,Q49,Peak,81040.26,2.006856,3.0393698,0.5676331
2025-03-01,Queens,LCL/LTD,Q5,Off-Peak,177137.14,1.4649976,1.2733362,0.7240835
2025-03-01,Queens,LCL/LTD,Q5,Peak,116068.75,1.7757597,0.9955253,0.71081597
2025-03-01,Queens,LCL/LTD,Q50,Off-Peak,49347.285,3.2684639,0.23032004,0.7300326
2025-03-01,Queens,LCL/LTD,Q50,Peak,36876.375,2.9259,0.19795673,0.6808899
2025-03-01,Queens,SBS,Q52+,Off-Peak,99235.734,2.6432848,1.1297086,0.64671475
2025-03-01,Queens,SBS,Q52+,Peak,66970.8,1.9296288,1.7431353,0.62392
2025-03-01,Queens,SBS,Q53+,Off-Peak,246631.39,1.4660838,2.0681553,0.6450124
2025-03-01,Queens,SBS,Q53+,Peak,156669.6,1.380333,2.2616959,0.6209736
2025-03-01,Queens,LCL/LTD,Q54,Off-Peak,156184.98,3.124942,0.30674416,0.66201675
2025-03-01,Queens,LCL/LTD,Q54,Peak,105613.414,3.2152548,0.007404801,0.65306306
2025-03-01,Queens,LCL/LTD,Q55,Off-Peak,87245.17,2.9353235,1.0556008,0.66261214
2025-03-01,Queens,LCL/LTD,Q55,Peak,64064.477,2.88676,0.91391486,0.64759666
2025-03-01,Queens,LCL/LTD,Q56,Off-Peak,102094.03,6.582373,0.8815576,0.5334755
2025-03-01,Queens,LCL/LTD,Q56,Peak,56420.348,6.428917,1.2805927,0.5134269
2025-03-01,Queens,LCL/LTD,Q58,Off-Peak,340214.88,2.8412402,0.9283614,0.65019584
2025-03-01,Queens,LCL/LTD,Q58,Peak,234255.88,2.82135,1.2930012,0.6151115
2025-03-01,Queens,LCL/LTD,Q59,Off-Peak,83673.914,3.6441052,0.87082505,0.648943
2025-03-01,Queens,LCL/LTD,Q59,Peak,66834.23,2.8536654,0.4586076,0.6736584
2025-03-01,Queens,LCL/LTD,Q6,Off-Peak,141444.89,2.2615836,2.339098,0.61098915
2025-03-01,Queens,LCL/LTD,Q6,Peak,91644.64,3.4963567,3.4322474,0.47339332
2025-03-01,Queens,LCL/LTD,Q60,Off-Peak,178460.17,2.372582,1.567612,0.63585013
2025-03-01,Queens,LCL/LTD,Q60,Peak,98080.06,2.7532218,1.4292008,0.6243249
2025-03-01,Queens,LCL/LTD,Q64,Off-Peak,98076.305,0.91924095,0.75513506,0.8152298
2025-03-01,Queens,LCL/LTD,Q64,Peak,75689.234,0.91757655,0.78139716,0.8188351
2025-03-01,Queens,LCL/LTD,Q65,Off-Peak,270850.44,2.3633494,1.9326065,0.6211304
2025-03-01,Queens,LCL/LTD,Q65,Peak,183663.1,1.9463596,1.0106359,0.6948727
2025-03-01,Queens,LCL/LTD,Q66,Off-Peak,209464.98,1.6662294,0.036831774,0.7664024
2025-03-01,Queens,LCL/LTD,Q66,Peak,157553.4,1.5932503,-0.009259508,0.8016317
2025-03-01,Queens,LCL/LTD,Q67,Off-Peak,27585.64,2.0111701,1.1217805,0.7356864
2025-03-01,Queens,LCL/LTD,Q67,Peak,25772.291,1.6571912,0.4812935,0.73575026
2025-03-01,Queens,LCL/LTD,Q69,Off-Peak,122106.94,1.834239,0.43627915,0.7291873
2025-03-01,Queens,LCL/LTD,Q69,Peak,111955.38,1.5879167,0.36307895,0.7590863
2025-03-01,Queens,LCL/LTD,Q7,Off-Peak,71777.26,3.8427064,1.9803247,0.56233734
2025-03-01,Queens,LCL/LTD,Q7,Peak,52550.258,4.4786243,2.9289827,0.48516217
2025-03-01,Queens,SBS,Q70+,Off-Peak,121383,0.87902266,-1.3097383,0.87350047
2025-03-01,Queens,SBS,Q70+,Peak,46405.29,0.96574557,-1.3536286,0.84406465
2025-03-01,Queens,LCL/LTD,Q72,Off-Peak,87895.38,2.4964168,1.5975212,0.6621029
2025-03-01,Queens,LCL/LTD,Q72,Peak,56431.27,1.7940185,1.8045129,0.66249096
2025-03-01,Queens,LCL/LTD,Q76,Off-Peak,83007.84,2.2435615,0.50715274,0.72619855
2025-03-01,Queens,LCL/LTD,Q76,Peak,58485.062,2.1032877,0.6683786,0.7159678
2025-03-01,Queens,LCL/LTD,Q77,Off-Peak,105094.67,2.1307316,0.7441572,0.7294059
2025-03-01,Queens,LCL/LTD,Q77,Peak,77436.43,2.205587,0.64529455,0.7023699
2025-03-01,Queens,LCL/LTD,Q8,Off-Peak,132037.73,4.409103,3.2544396,0.49254054
2025-03-01,Queens,LCL/LTD,Q8,Peak,81288.04,4.118029,3.0151181,0.48249495
2025-03-01,Queens,LCL/LTD,Q83,Off-Peak,117312.625,2.9798577,1.7214411,0.6755951
2025-03-01,Queens,LCL/LTD,Q83,Peak,76548.555,3.9854963,1.6250702,0.6263751
2025-03-01,Queens,LCL/LTD,Q84,Off-Peak,61634.992,2.00419,1.1999118,0.7642509
2025-03-01,Queens,LCL/LTD,Q84,Peak,43718.27,1.5374178,1.3280666,0.72725624
2025-03-01,Queens,LCL/LTD,Q85,Off-Peak,165086.4,1.3957853,0.5766186,0.77697
2025-03-01,Queens,LCL/LTD,Q85,Peak,118667.125,1.7363603,0.61257625,0.74688244
2025-03-01,Queens,LCL/LTD,Q88,Off-Peak,168747.77,2.1708915,1.9295555,0.64043236
2025-03-01,Queens,LCL/LTD,Q88,Peak,117804.88,1.8842549,1.1102163,0.7065233
2025-03-01,Queens,LCL/LTD,Q9,Off-Peak,54234.473,3.430565,2.5606396,0.5690673
2025-03-01,Queens,LCL/LTD,Q9,Peak,35726.668,3.5195603,3.5370224,0.47999093
2025-03-01,Queens,EXP,QM1,Off-Peak,1622.142,0.31641844,4.2509866,0.71416587
2025-03-01,Queens,EXP,QM1,Peak,3444.727,2.332643,6.8837676,0.4331213
2025-03-01,Queens,EXP,QM10,Off-Peak,1433.7751,1.6964383,0.71227276,0.81469953
2025-03-01,Queens,EXP,QM10,Peak,2959.8818,3.9058042,2.1493466,0.57471764
2025-03-01,Queens,EXP,QM11,Off-Peak,2235.3044,8.866222,-0.8160776,0.514219
2025-03-01,Queens,EXP,QM11,Peak,6583.039,9.804826,-0.48027647,0.5113949
2025-03-01,Queens,EXP,QM12,Off-Peak,1678.1747,2.1267302,3.4753053,0.4801589
2025-03-01,Queens,EXP,QM12,Peak,3585.5088,5.0170074,5.8878684,0.3486061
2025-03-01,Queens,EXP,QM15,Off-Peak,15609.179,3.537467,0.2620094,0.63797116
2025-03-01,Queens,EXP,QM15,Peak,21436.041,1.8279595,2.584659,0.5460973
2025-03-01,Queens,EXP,QM16,Off-Peak,3909.8613,1.1089258,-0.9394853,0.76306295
2025-03-01,Queens,EXP,QM16,Peak,5407.9355,1.5999336,5.136637,0.48127642
2025-03-01,Queens,EXP,QM17,Off-Peak,3637.4873,2.8361228,1.6300806,0.5684511
2025-03-01,Queens,EXP,QM17,Peak,3905.4377,2.1617327,8.812242,0.31817928
2025-03-01,Queens,EXP,QM18,Off-Peak,1072.6758,5.8501387,2.3329377,0.6470354
2025-03-01,Queens,EXP,QM18,Peak,2649.3613,3.6281526,6.9817595,0.37528682
2025-03-01,Queens,EXP,QM2,Off-Peak,11373.563,5.814732,0.826839,0.619249
2025-03-01,Queens,EXP,QM2,Peak,9990.716,3.3077958,-2.0783038,0.70645344
2025-03-01,Queens,EXP,QM20,Off-Peak,7683.696,5.48355,-0.84354377,0.6990583
2025-03-01,Queens,EXP,QM20,Peak,10329.191,3.0243397,-3.790631,0.76982635
2025-03-01,Queens,EXP,QM21,Off-Peak,1780.9247,3.3868873,4.590391,0.47557756
2025-03-01,Queens,EXP,QM21,Peak,1873.5609,4.3778057,4.761103,0.42226255
2025-03-01,Queens,EXP,QM24,Off-Peak,3449.8638,2.0185378,-1.4762614,0.78184855
2025-03-01,Queens,EXP,QM24,Peak,8814.846,1.9566962,-2.1975348,0.7582259
2025-03-01,Queens,EXP,QM25,Off-Peak,2802.503,5.288476,-2.615431,0.5578765
2025-03-01,Queens,EXP,QM25,Peak,6625.6953,6.015327,1.3398552,0.48078755
2025-03-01,Queens,EXP,QM3,Off-Peak,498.1095,1.1400002,1.1359433,0.78758407
2025-03-01,Queens,EXP,QM3,Peak,1141.1932,1.877965,3.150029,0.5502497
2025-03-01,Queens,EXP,QM31,Off-Peak,139.0887,-0.07273237,3.8671522,0.74141824
2025-03-01,Queens,EXP,QM31,Peak,2979.2393,0.86368454,8.250119,0.4060554
2025-03-01,Queens,EXP,QM32,Off-Peak,1151.8094,1.4101915,2.281726,0.67840046
2025-03-01,Queens,EXP,QM32,Peak,4530.612,1.9884809,-3.1526566,0.80016714
2025-03-01,Queens,EXP,QM34,Off-Peak,2975.8262,0.66537124,-0.66713166,0.7463406
2025-03-01,Queens,EXP,QM34,Peak,8663.822,1.4464473,-2.7889762,0.8334611
2025-03-01,Queens,EXP,QM35,Off-Peak,2022.4504,2.0658517,0.30713582,0.6768508
2025-03-01,Queens,EXP,QM35,Peak,4855.1724,2.0985405,7.290189,0.3784392
2025-03-01,Queens,EXP,QM36,Off-Peak,454.5222,1.489729,-4.086417,0.89580816
2025-03-01,Queens,EXP,QM36,Peak,2477.6187,1.9148312,5.163652,0.46974444
2025-03-01,Queens,EXP,QM4,Off-Peak,4727.438,6.3892775,-1.5343342,0.7640384
2025-03-01,Queens,EXP,QM4,Peak,4272.6875,3.8739734,-3.260133,0.74172086
2025-03-01,Queens,EXP,QM40,Off-Peak,681.3761,2.4576464,1.2067595,0.81938475
2025-03-01,Queens,EXP,QM40,Peak,2258.2153,1.8336442,0.815843,0.76438177
2025-03-01,Queens,EXP,QM42,Off-Peak,431.6397,-0.075179696,1.0970331,0.86310875
2025-03-01,Queens,EXP,QM42,Peak,3527.318,2.1206853,4.014707,0.49251008
2025-03-01,Queens,EXP,QM44,Off-Peak,730.7006,1.8839619,-1.9540454,0.8836469
2025-03-01,Queens,EXP,QM44,Peak,2238.0044,1.2949748,-4.777331,0.866505
2025-03-01,Queens,EXP,QM5,Off-Peak,13397.204,6.725339,5.486157,0.37860882
2025-03-01,Queens,EXP,QM5,Peak,11871.74,2.9333615,10.066697,0.31465948
2025-03-01,Queens,EXP,QM6,Off-Peak,7354.7393,6.902156,4.6491127,0.4733511
2025-03-01,Queens,EXP,QM6,Peak,7242.1675,3.7094796,7.629362,0.35389987
2025-03-01,Queens,EXP,QM7,Off-Peak,4096.215,6.6290836,1.7318404,0.49582434
2025-03-01,Queens,EXP,QM7,Peak,6324.2437,9.294628,-0.6278249,0.5096481
2025-03-01,Queens,EXP,QM8,Off-Peak,1923.871,12.275694,-1.8692586,0.4976755
2025-03-01,Queens,EXP,QM8,Peak,6565.8247,6.2804446,4.641914,0.40175557
2025-03-01,Queens,EXP,X63,Off-Peak,4087.6147,1.7785227,8.76666,0.3156632
2025-03-01,Queens,EXP,X63,Peak,6016.0557,1.757742,5.3980355,0.4875123
2025-03-01,Queens,EXP,X64,Off-Peak,1862.7421,2.5953188,4.1392384,0.44474977
2025-03-01,Queens,EXP,X64,Peak,2349.8828,2.6786518,5.577697,0.3816976
2025-03-01,Queens,EXP,X68,Off-Peak,2523.922,1.2038178,-1.2284664,0.8705087
2025-03-01,Queens,EXP,X68,Peak,4588.829,2.5729866,-3.8248103,0.78371984
2025-03-01,Staten Island,LCL/LTD,S40,Off-Peak,66007.7,3.4550102,1.190968,0.6318512
2025-03-01,Staten Island,LCL/LTD,S40,Peak,30732.174,3.2632031,1.272341,0.62788653
2025-03-01,Staten Island,LCL/LTD,S42,Off-Peak,6903.4043,3.9136808,-0.009733442,0.79214287
2025-03-01,Staten Island,LCL/LTD,S42,Peak,9225.24,2.9184594,0.8663132,0.7124119
2025-03-01,Staten Island,LCL/LTD,S44,Off-Peak,97253.234,3.039751,1.2089705,0.61593956
2025-03-01,Staten Island,LCL/LTD,S44,Peak,44001.707,2.712452,0.9378641,0.6492871
2025-03-01,Staten Island,LCL/LTD,S46,Off-Peak,104756.33,2.7338376,1.2239791,0.6663321
2025-03-01,Staten Island,LCL/LTD,S46,Peak,48427.46,3.1331065,0.8369639,0.65585536
2025-03-01,Staten Island,LCL/LTD,S48,Off-Peak,94932.414,3.1529672,1.1905618,0.65785676
2025-03-01,Staten Island,LCL/LTD,S48,Peak,37014.945,3.6509008,1.1852704,0.6288169
2025-03-01,Staten Island,LCL/LTD,S51,Off-Peak,46954.74,3.6968288,0.9877029,0.6519485
2025-03-01,Staten Island,LCL/LTD,S51,Peak,25123.885,3.532741,0.60435915,0.6661163
2025-03-01,Staten Island,LCL/LTD,S52,Off-Peak,45896.234,3.5352275,0.395979,0.7076915
2025-03-01,Staten Island,LCL/LTD,S52,Peak,29336.543,3.2274487,0.6533501,0.65175843
2025-03-01,Staten Island,LCL/LTD,S53,Off-Peak,124636.77,1.996377,-0.3223576,0.7550899
2025-03-01,Staten Island,LCL/LTD,S53,Peak,66118.15,2.3545363,-0.81183594,0.7469277
2025-03-01,Staten Island,LCL/LTD,S54,Off-Peak,25652.977,4.9335337,1.5262431,0.6027044
2025-03-01,Staten Island,LCL/LTD,S54,Peak,13946.973,8.141628,1.458721,0.42855984
2025-03-01,Staten Island,LCL/LTD,S55,Off-Peak,15260.216,6.980616,1.6816658,0.60098344
2025-03-01,Staten Island,LCL/LTD,S55,Peak,8064.7783,5.7394834,0.038685005,0.6959559
2025-03-01,Staten Island,LCL/LTD,S56,Off-Peak,20694.2,3.9008472,1.9037839,0.6551946
2025-03-01,Staten Island,LCL/LTD,S56,Peak,10151.311,6.331138,1.0252905,0.63934827
2025-03-01,Staten Island,LCL/LTD,S57,Off-Peak,26385.904,3.9672177,1.7624457,0.6053196
2025-03-01,Staten Island,LCL/LTD,S57,Peak,16789.096,3.3777466,1.6967294,0.60438377
2025-03-01,Staten Island,LCL/LTD,S59,Off-Peak,59816.117,2.592284,0.5042933,0.7219995
2025-03-01,Staten Island,LCL/LTD,S59,Peak,35075.266,2.579297,0.4510677,0.7052188
2025-03-01,Staten Island,LCL/LTD,S61,Off-Peak,62359.504,2.334054,0.86462706,0.6879664
2025-03-01,Staten Island,LCL/LTD,S61,Peak,23024.05,2.3459628,0.8001645,0.70096195
2025-03-01,Staten Island,LCL/LTD,S62,Off-Peak,53557.254,2.389133,1.4856093,0.6873492
2025-03-01,Staten Island,LCL/LTD,S62,Peak,22896.744,2.2557168,1.0191405,0.70425457
2025-03-01,Staten Island,LCL/LTD,S66,Off-Peak,17244.287,3.0927463,0.10511559,0.72926235
2025-03-01,Staten Island,LCL/LTD,S66,Peak,13416.14,3.0855849,0.53339475,0.6828898
2025-03-01,Staten Island,LCL/LTD,S74,Off-Peak,84875.64,4.940675,1.2277887,0.5876444
2025-03-01,Staten Island,LCL/LTD,S74,Peak,49180.13,4.806286,1.10653,0.5888486
2025-03-01,Staten Island,LCL/LTD,S76,Off-Peak,59886.26,3.655551,1.6649823,0.5809545
2025-03-01,Staten Island,LCL/LTD,S76,Peak,34354.1,3.7446527,1.6058322,0.57005465
2025-03-01,Staten Island,LCL/LTD,S78,Off-Peak,127465.86,3.955582,1.3207409,0.5971309
2025-03-01,Staten Island,LCL/LTD,S78,Peak,74535.6,4.363992,0.66616845,0.6144453
2025-03-01,Staten Island,LCL/LTD,S79+,Off-Peak,2848.95,-1.0134653,0.6716132,0.96905434
2025-03-01,Staten Island,SBS,S79+,Off-Peak,166077.4,1.7101812,0.44288164,0.7250184
2025-03-01,Staten Island,SBS,S79+,Peak,119180.63,1.4835825,-0.03667656,0.7643768
2025-03-01,Staten Island,LCL/LTD,S81,Off-Peak,210.7865,4.6017685,3.1865714,0.21888927
2025-03-01,Staten Island,LCL/LTD,S81,Peak,2679.8367,6.571998,1.4392931,0.4889058
2025-03-01,Staten Island,LCL/LTD,S84,Off-Peak,1735.2677,7.5359898,2.9926646,0.34198233
2025-03-01,Staten Island,LCL/LTD,S84,Peak,3947.6384,11.603422,2.118203,0.3355251
2025-03-01,Staten Island,LCL/LTD,S86,Off-Peak,160.6617,8.007719,1.8026385,0.43604168
2025-03-01,Staten Island,LCL/LTD,S86,Peak,1564.4319,4.744628,0.26807684,0.76957047
2025-03-01,Staten Island,LCL/LTD,S89,Off-Peak,3680.7007,1.7075946,-1.453051,0.9085743
2025-03-01,Staten Island,LCL/LTD,S89,Peak,9248.74,2.5333798,-0.25213343,0.81876075
2025-03-01,Staten Island,LCL/LTD,S90,Off-Peak,9081.961,3.2519422,0.55660164,0.6935139
2025-03-01,Staten Island,LCL/LTD,S90,Peak,12360.911,3.4132247,0.9289863,0.6469793
2025-03-01,Staten Island,LCL/LTD,S91,Off-Peak,2818.7373,1.5106131,-0.84272605,0.78055984
2025-03-01,Staten Island,LCL/LTD,S91,Peak,14875.242,1.8822509,-0.64929,0.7660418
2025-03-01,Staten Island,LCL/LTD,S92,Off-Peak,3448.8577,1.5296824,-0.55285865,0.79373217
2025-03-01,Staten Island,LCL/LTD,S92,Peak,10888.624,2.1001637,0.6459043,0.6950869
2025-03-01,Staten Island,LCL/LTD,S93,Off-Peak,72941.375,1.8679293,-0.20965621,0.7468131
2025-03-01,Staten Island,LCL/LTD,S93,Peak,53069.75,2.545313,0.14736423,0.68268275
2025-03-01,Staten Island,LCL/LTD,S94,Off-Peak,4318.9175,2.2112725,-0.05029659,0.7903492
2025-03-01,Staten Island,LCL/LTD,S94,Peak,12465.386,3.0308168,1.5381141,0.6374372
2025-03-01,Staten Island,LCL/LTD,S96,Off-Peak,10293.555,5.1769857,0.63987595,0.6485391
2025-03-01,Staten Island,LCL/LTD,S96,Peak,15868.259,5.445771,0.04746476,0.6178653
2025-03-01,Staten Island,LCL/LTD,S98,Off-Peak,9669.164,3.0734158,0.8607202,0.66965216
2025-03-01,Staten Island,LCL/LTD,S98,Peak,17497.621,3.9450004,1.9314096,0.5675332
2025-03-01,Staten Island,EXP,SIM1,Off-Peak,16181.134,1.0676186,-2.192597,0.8131473
2025-03-01,Staten Island,EXP,SIM1,Peak,29069.258,1.5001099,-1.5353018,0.7688808
2025-03-01,Staten Island,EXP,SIM10,Off-Peak,18716.133,1.1621256,-7.6433916,0.9028074
2025-03-01,Staten Island,EXP,SIM10,Peak,21224.24,1.5525512,-5.9791403,0.85785484
2025-03-01,Staten Island,EXP,SIM11,Off-Peak,8360.331,2.0087597,-5.8468814,0.8766068
2025-03-01,Staten Island,EXP,SIM11,Peak,11846.516,2.5709612,-5.979027,0.8349768
2025-03-01,Staten Island,EXP,SIM15,Off-Peak,7120.269,2.2057433,-3.8511386,0.8308688
2025-03-01,Staten Island,EXP,SIM15,Peak,13921.548,2.867012,-3.6955302,0.7772917
2025-03-01,Staten Island,EXP,SIM1C,Off-Peak,56117.113,2.6423705,-0.52027136,0.6797552
2025-03-01,Staten Island,EXP,SIM1C,Peak,6707.685,3.9070902,-2.0672436,0.70763874
2025-03-01,Staten Island,EXP,SIM2,Off-Peak,9635.818,1.9536186,-0.9353927,0.6913661
2025-03-01,Staten Island,EXP,SIM2,Peak,11566.257,1.9031901,1.79181,0.5722348
2025-03-01,Staten Island,EXP,SIM22,Off-Peak,7516.467,1.3442748,-4.1800003,0.85821635
2025-03-01,Staten Island,EXP,SIM22,Peak,8581.969,2.8455527,-8.73745,0.85086906
2025-03-01,Staten Island,EXP,SIM23,Off-Peak,3915.9631,2.9364333,5.0310264,0.52250296
2025-03-01,Staten Island,EXP,SIM23,Peak,4590.6167,2.8720245,13.141454,0.16606216
2025-03-01,Staten Island,EXP,SIM24,Off-Peak,3130.106,3.432033,1.9090767,0.6636595
2025-03-01,Staten Island,EXP,SIM24,Peak,4477.041,4.9077396,11.449767,0.22946748
2025-03-01,Staten Island,EXP,SIM25,Off-Peak,8689.31,1.9066294,-4.197019,0.8285819
2025-03-01,Staten Island,EXP,SIM25,Peak,11671.482,2.781235,-11.414019,0.8758654
2025-03-01,Staten Island,EXP,SIM26,Off-Peak,10755.631,1.968957,-9.010556,0.88943964
2025-03-01,Staten Island,EXP,SIM26,Peak,9222.156,2.9768183,-12.633665,0.8716667
2025-03-01,Staten Island,EXP,SIM3,Off-Peak,7580.8755,1.7810363,-3.8116577,0.7819203
2025-03-01,Staten Island,EXP,SIM3,Peak,8636.073,1.9825532,0.47065377,0.6259355
2025-03-01,Staten Island,EXP,SIM30,Off-Peak,5944.5337,1.5608916,-5.6528378,0.84512323
2025-03-01,Staten Island,EXP,SIM30,Peak,10776.812,2.9552224,-9.517943,0.84981805
2025-03-01,Staten Island,EXP,SIM31,Off-Peak,5278.357,1.8073583,-2.7895055,0.7844187
2025-03-01,Staten Island,EXP,SIM31,Peak,9885.016,2.8729882,-4.928427,0.7808457
2025-03-01,Staten Island,EXP,SIM32,Off-Peak,2203.9026,1.0059756,-0.34729242,0.6952969
2025-03-01,Staten Island,EXP,SIM32,Peak,7473.47,3.59227,2.544252,0.49472526
2025-03-01,Staten Island,EXP,SIM33,Off-Peak,5046.7246,2.2217932,-0.48813158,0.67796504
2025-03-01,Staten Island,EXP,SIM33,Peak,5049.7827,3.3057363,0.39419535,0.5990733
2025-03-01,Staten Island,EXP,SIM33C,Off-Peak,99.8986,1.680588,-0.20376779,0.73574907
2025-03-01,Staten Island,EXP,SIM34,Off-Peak,8738.6045,2.8773425,2.916229,0.5633437
2025-03-01,Staten Island,EXP,SIM34,Peak,13025.895,2.5668943,4.3985014,0.439692
2025-03-01,Staten Island,EXP,SIM35,Off-Peak,3650.751,2.817918,-2.4263532,0.7619623
2025-03-01,Staten Island,EXP,SIM35,Peak,6566.103,2.838136,-1.1445366,0.67678374
2025-03-01,Staten Island,EXP,SIM3C,Off-Peak,15904.3,4.367037,-0.98450506,0.64470774
2025-03-01,Staten Island,EXP,SIM3C,Peak,1471.6584,7.195984,-5.743236,0.6754426
2025-03-01,Staten Island,EXP,SIM4,Off-Peak,6054.1377,1.2526324,-1.741997,0.7222885
2025-03-01,Staten Island,EXP,SIM4,Peak,19160.857,1.6803375,-1.7064046,0.647892
2025-03-01,Staten Island,EXP,SIM4C,Off-Peak,26800.896,4.7722597,0.15523034,0.6196449
2025-03-01,Staten Island,EXP,SIM4C,Peak,3310.2207,5.355705,-6.687225,0.7817816
2025-03-01,Staten Island,EXP,SIM4X,Off-Peak,1163.0896,5.6529846,0.872999,0.6038075
2025-03-01,Staten Island,EXP,SIM4X,Peak,2659.5872,3.748836,0.43168956,0.61181045
2025-03-01,Staten Island,EXP,SIM5,Off-Peak,6182.894,1.3375641,-4.938934,0.8740534
2025-03-01,Staten Island,EXP,SIM5,Peak,10779.887,1.645635,-4.299176,0.8376575
2025-03-01,Staten Island,EXP,SIM6,Off-Peak,14586.68,1.0122029,-6.3899117,0.9244642
2025-03-01,Staten Island,EXP,SIM6,Peak,15212.749,1.8575927,-9.129707,0.9103348
2025-03-01,Staten Island,EXP,SIM7,Off-Peak,6865.2495,1.7037194,-5.5969553,0.8657068
2025-03-01,Staten Island,EXP,SIM7,Peak,8617.528,1.8750615,-3.5910614,0.8170421
2025-03-01,Staten Island,EXP,SIM8,Off-Peak,20081.965,1.6871165,0.55145746,0.69624645
2025-03-01,Staten Island,EXP,SIM8,Peak,16785.182,1.9648745,-2.9565215,0.72448355
2025-03-01,Staten Island,EXP,SIM8X,Off-Peak,1598.0089,1.9498546,3.0077806,0.54633373
2025-03-01,Staten Island,EXP,SIM8X,Peak,3684.1477,3.9480157,-8.87032,0.75409263
2025-03-01,Staten Island,EXP,SIM9,Off-Peak,3657.0916,1.5944824,-6.143444,0.885476
2025-03-01,Staten Island,EXP,SIM9,Peak,5345.3555,2.6711528,-4.370754,0.80275923
2025-04-01,Bronx,LCL/LTD,BX1,Off-Peak,263998,2.293245,0.74092156,0.6910907
2025-04-01,Bronx,LCL/LTD,BX1,Peak,170643.7,2.3213832,0.8159521,0.6794408
2025-04-01,Bronx,LCL/LTD,BX10,Off-Peak,140986.28,1.6674484,0.43752784,0.7490291
2025-04-01,Bronx,LCL/LTD,BX10,Peak,108104.445,1.4432352,0.20623969,0.77227294
2025-04-01,Bronx,LCL/LTD,BX11,Off-Peak,249414.75,2.2178268,-0.015297983,0.73023754
2025-04-01,Bronx,LCL/LTD,BX11,Peak,178821.44,2.4615898,-0.0012907143,0.7149809
2025-04-01,Bronx,LCL/LTD,BX12,Off-Peak,178262.94,1.6930879,-0.17955777,0.7855937
2025-04-01,Bronx,LCL/LTD,BX12,Peak,112881.3,1.8515322,-0.22417776,0.7634536
2025-04-01,Bronx,SBS,BX12+,Off-Peak,448465.97,2.3921762,1.7647485,0.6086566
2025-04-01,Bronx,SBS,BX12+,Peak,311368.1,2.1561296,1.655351,0.62498564
