month,borough,trip_type,route_id,period,number_of_customers,additional_bus_stop_time,additional_travel_time,customer_journey_time_performance
2022-04-01,Queens,LCL/LTD,Q1,Peak,28053.242,1.4795132,-0.21989065,0.8451856
2022-04-01,Queens,LCL/LTD,Q10,Off-Peak,148414.64,1.4704102,0.7086087,0.7829585
2022-04-01,Queens,LCL/LTD,Q10,Peak,106718.79,1.962374,0.93472147,0.7467784
2022-04-01,Queens,LCL/LTD,Q100,Off-Peak,34363.805,1.6789707,1.6848528,0.67165786
2022-04-01,Queens,LCL/LTD,Q100,Peak,25173.992,1.8593475,1.3260578,0.6641691
2022-04-01,Queens,LCL/LTD,Q101,Off-Peak,29086.072,4.252853,2.645108,0.5397528
2022-04-01,Queens,LCL/LTD,Q101,Peak,24361.639,3.924615,3.49966,0.5240253
2022-04-01,Queens,LCL/LTD,Q102,Off-Peak,20748.723,3.381214,1.0344741,0.6775769
2022-04-01,Queens,LCL/LTD,Q102,Peak,16745.281,3.597867,0.4347588,0.6870154
2022-04-01,Queens,LCL/LTD,Q103,Off-Peak,10836.618,2.0037236,0.68020827,0.8286901
2022-04-01,Queens,LCL/LTD,Q103,Peak,11062.658,1.869978,0.5376094,0.7957118
2022-04-01,Queens,LCL/LTD,Q104,Off-Peak,20800.92,2.9177663,1.8776448,0.642743
2022-04-01,Queens,LCL/LTD,Q104,Peak,16827.412,2.8405268,1.5711666,0.70663387
2022-04-01,Queens,LCL/LTD,Q11,Off-Peak,38829.043,3.128105,0.25168747,0.73051107
2022-04-01,Queens,LCL/LTD,Q11,Peak,37986.645,1.9415137,0.49330515,0.7200592
2022-04-01,Queens,LCL/LTD,Q110,Off-Peak,59210.562,2.9815052,2.081104,0.6144089
2022-04-01,Queens,LCL/LTD,Q110,Peak,49184.97,2.7933645,1.7782284,0.6030266
2022-04-01,Queens,LCL/LTD,Q111,Off-Peak,163465.6,1.8801931,-0.13725586,0.7840871
2022-04-01,Queens,LCL/LTD,Q111,Peak,111098.12,1.6769283,-0.6499129,0.81354463
2022-04-01,Queens,LCL/LTD,Q112,Off-Peak,73070.76,3.3876774,1.6067761,0.6443141
2022-04-01,Queens,LCL/LTD,Q112,Peak,56157.977,2.2272332,1.2900401,0.6758481
2022-04-01,Queens,LCL/LTD,Q113,Off-Peak,46421.09,2.6923578,2.5863037,0.6348978
2022-04-01,Queens,LCL/LTD,Q113,Peak,37133.438,2.025673,1.3701675,0.7171553
2022-04-01,Queens,LCL/LTD,Q114,Off-Peak,79757.52,7.8488803,0.500708,0.6445882
2022-04-01,Queens,LCL/LTD,Q114,Peak,48665.41,3.1700685,-0.26341042,0.699259
2022-04-01,Queens,LCL/LTD,Q12,Off-Peak,80642.55,1.0456105,-0.6340078,0.8502596
2022-04-01,Queens,LCL/LTD,Q12,Peak,50449.844,1.0519085,-0.63835067,0.8484912
2022-04-01,Queens,LCL/LTD,Q13,Off-Peak,67361.375,1.4254261,0.7680761,0.7839587
2022-04-01,Queens,LCL/LTD,Q13,Peak,43466.49,1.4899527,0.26431265,0.7888454
2022-04-01,Queens,LCL/LTD,Q15,Off-Peak,24376.83,1.6326424,-0.6666139,0.86326337
2022-04-01,Queens,LCL/LTD,Q15,Peak,21286.434,1.5905546,-1.0084654,0.8526505
2022-04-01,Queens,LCL/LTD,Q15A,Off-Peak,27764.389,2.1189804,-0.64886004,0.8487559
2022-04-01,Queens,LCL/LTD,Q15A,Peak,22558.156,1.580113,-0.44599748,0.8403715
2022-04-01,Queens,LCL/LTD,Q16,Off-Peak,31186.076,1.2773447,0.6765105,0.84491974
2022-04-01,Queens,LCL/LTD,Q16,Peak,25945.838,0.8194132,0.59855807,0.83510935
2022-04-01,Queens,LCL/LTD,Q17,Off-Peak,150996.48,1.5894481,0.9651444,0.73816377
2022-04-01,Queens,LCL/LTD,Q17,Peak,100644.73,1.7750762,1.106797,0.69845325
2022-04-01,Queens,LCL/LTD,Q18,Off-Peak,73160.83,2.6899624,1.8729454,0.6325463
2022-04-01,Queens,LCL/LTD,Q18,Peak,65154.504,2.1905687,1.5626379,0.63451105
2022-04-01,Queens,LCL/LTD,Q19,Off-Peak,38578.742,2.779834,1.2457039,0.66974366
2022-04-01,Queens,LCL/LTD,Q19,Peak,28945.387,3.1494694,0.87429583,0.6379163
2022-04-01,Queens,LCL/LTD,Q2,Off-Peak,55890.27,1.2363793,0.6185517,0.80860174
2022-04-01,Queens,LCL/LTD,Q2,Peak,38723.453,1.4959431,0.80237377,0.7680911
2022-04-01,Queens,LCL/LTD,Q20A,Off-Peak,45519.797,1.7692846,-0.8630685,0.8176916
2022-04-01,Queens,LCL/LTD,Q20A,Peak,31787.19,1.7014774,-0.95912623,0.80460006
2022-04-01,Queens,LCL/LTD,Q20B,Off-Peak,38158.766,1.7463607,-0.8521263,0.81152636
2022-04-01,Queens,LCL/LTD,Q20B,Peak,29525.1,1.5068855,-0.6589814,0.8139651
2022-04-01,Queens,LCL/LTD,Q21,Off-Peak,27806.184,3.1397219,-0.27734986,0.75417125
2022-04-01,Queens,LCL/LTD,Q21,Peak,17055.3,3.502191,-0.65483475,0.7818065
2022-04-01,Queens,LCL/LTD,Q22,Off-Peak,65611.21,1.9334131,0.7869522,0.7332646
2022-04-01,Queens,LCL/LTD,Q22,Peak,38174.523,1.8847226,1.7425896,0.6739566
2022-04-01,Queens,LCL/LTD,Q23,Off-Peak,169177.33,2.3908613,2.0731084,0.6167187
2022-04-01,Queens,LCL/LTD,Q23,Peak,133331.58,2.4465654,1.8595264,0.61408436
2022-04-01,Queens,LCL/LTD,Q24,Off-Peak,80718.84,3.4464223,0.53367084,0.6531617
2022-04-01,Queens,LCL/LTD,Q24,Peak,58304.723,3.1603856,0.43643737,0.6562084
2022-04-01,Queens,LCL/LTD,Q25,Off-Peak,182924.72,2.230476,0.9949737,0.69032454
2022-04-01,Queens,LCL/LTD,Q25,Peak,158991.83,2.1427991,0.6961487,0.699214
2022-04-01,Queens,LCL/LTD,Q26,Off-Peak,5831.4717,1.9242009,-0.64987725,0.8339356
2022-04-01,Queens,LCL/LTD,Q26,Peak,10922.63,1.1841334,-0.099414974,0.82418036
2022-04-01,Queens,LCL/LTD,Q27,Off-Peak,226914.27,1.2550042,1.1929182,0.7540651
2022-04-01,Queens,LCL/LTD,Q27,Peak,159186.52,1.2493242,0.99302703,0.7589493
2022-04-01,Queens,LCL/LTD,Q28,Off-Peak,86783.07,1.0092462,0.48722816,0.81944144
2022-04-01,Queens,LCL/LTD,Q28,Peak,64633.184,1.1699967,-0.12728642,0.83501273
2022-04-01,Queens,LCL/LTD,Q29,Off-Peak,44786.21,1.7264826,1.4223565,0.7541467
2022-04-01,Queens,LCL/LTD,Q29,Peak,38509.79,2.238007,1.7166348,0.66090494
2022-04-01,Queens,LCL/LTD,Q3,Off-Peak,75025.81,2.080128,1.5566554,0.6538279
2022-04-01,Queens,LCL/LTD,Q3,Peak,51105.484,1.7388785,1.5578959,0.6713199
2022-04-01,Queens,LCL/LTD,Q30,Off-Peak,102830.46,1.1436421,1.372965,0.73477846
2022-04-01,Queens,LCL/LTD,Q30,Peak,64215.703,1.385995,0.5620961,0.7675877
2022-04-01,Queens,LCL/LTD,Q31,Off-Peak,66715.07,1.9423519,1.0237775,0.7457617
2022-04-01,Queens,LCL/LTD,Q31,Peak,45948.844,1.9509991,0.7806464,0.71329194
2022-04-01,Queens,LCL/LTD,Q32,Off-Peak,92129.7,2.2669067,0.73770475,0.68680763
2022-04-01,Queens,LCL/LTD,Q32,Peak,57290.86,2.8743188,1.1826316,0.6304651
2022-04-01,Queens,LCL/LTD,Q33,Off-Peak,60110.938,1.9369386,2.584868,0.6161346
2022-04-01,Queens,LCL/LTD,Q33,Peak,39335.11,2.9372926,2.6179147,0.5462902
2022-04-01,Queens,LCL/LTD,Q34,Off-Peak,74359.85,2.2272437,1.5228205,0.6759435
2022-04-01,Queens,LCL/LTD,Q34,Peak,37279.008,1.7137839,1.2256253,0.7286046
2022-04-01,Queens,LCL/LTD,Q35,Off-Peak,33957.566,2.058262,0.3089312,0.80025285
2022-04-01,Queens,LCL/LTD,Q35,Peak,27188.285,1.3738284,0.44703177,0.77978116
2022-04-01,Queens,LCL/LTD,Q36,Off-Peak,61180.355,1.2290511,0.6625656,0.83014655
2022-04-01,Queens,LCL/LTD,Q36,Peak,46501.4,1.1669403,0.857304,0.8033034
2022-04-01,Queens,LCL/LTD,Q37,Off-Peak,64100.85,1.0918338,0.6790441,0.80869555
2022-04-01,Queens,LCL/LTD,Q37,Peak,59037.73,1.3615621,0.6253725,0.7569916
2022-04-01,Queens,LCL/LTD,Q38,Off-Peak,74372.58,2.5980926,0.9358805,0.7063511
2022-04-01,Queens,LCL/LTD,Q38,Peak,66480.28,2.3048003,1.272425,0.64776146
2022-04-01,Queens,LCL/LTD,Q39,Off-Peak,42554.1,2.2926357,1.8873178,0.6256925
2022-04-01,Queens,LCL/LTD,Q39,Peak,39158.367,2.5727782,1.7929507,0.60734755
2022-04-01,Queens,LCL/LTD,Q4,Off-Peak,92262.695,1.1631097,0.73981047,0.7836545
2022-04-01,Queens,LCL/LTD,Q4,Peak,70470.29,1.1104857,0.93337613,0.7688837
2022-04-01,Queens,LCL/LTD,Q40,Off-Peak,50116.242,2.1249151,2.1406565,0.6437046
2022-04-01,Queens,LCL/LTD,Q40,Peak,36278.836,2.0612044,3.1932266,0.56294906
2022-04-01,Queens,LCL/LTD,Q41,Off-Peak,76626.05,2.9192166,1.6964544,0.6656028
2022-04-01,Queens,LCL/LTD,Q41,Peak,66154.09,2.59165,1.6077609,0.6371668
2022-04-01,Queens,LCL/LTD,Q42,Off-Peak,9855.153,1.6835995,-0.8688161,0.9131938
2022-04-01,Queens,LCL/LTD,Q42,Peak,9870.863,1.6090047,-0.5081408,0.8681314
2022-04-01,Queens,LCL/LTD,Q43,Off-Peak,140511.88,1.2707801,0.46114972,0.7950087
2022-04-01,Queens,LCL/LTD,Q43,Peak,101222.24,1.2761128,0.049761094,0.8316798
2022-04-01,Queens,LCL/LTD,Q44+,Off-Peak,457.6946,-0.065730676,1.146092,0.8346653
2022-04-01,Queens,SBS,Q44+,Off-Peak,159155.72,1.6920431,-0.102168515,0.7428284
2022-04-01,Queens,LCL/LTD,Q44+,Peak,197.413,0.8694902,4.3261213,0.55929905
2022-04-01,Queens,SBS,Q44+,Peak,105827.51,2.0941339,0.29421228,0.70436317
2022-04-01,Queens,LCL/LTD,Q46,Off-Peak,172151.44,0.99063265,-0.31564805,0.87377745
2022-04-01,Queens,LCL/LTD,Q46,Peak,144937.62,0.8189155,-0.55856466,0.91066635
2022-04-01,Queens,LCL/LTD,Q47,Off-Peak,67957.99,2.045965,1.1665905,0.69989866
2022-04-01,Queens,LCL/LTD,Q47,Peak,53310.13,1.8515925,1.0557734,0.69500804
2022-04-01,Queens,LCL/LTD,Q48,Off-Peak,27546.566,1.8173181,1.1138823,0.75293297
2022-04-01,Queens,LCL/LTD,Q48,Peak,15050.262,2.3323383,1.3878161,0.68062514
2022-04-01,Queens,LCL/LTD,Q49,Off-Peak,66719.7,1.5271856,1.3192674,0.72557074
2022-04-01,Queens,LCL/LTD,Q49,Peak,58463.484,1.9294245,1.7785392,0.6723282
2022-04-01,Queens,LCL/LTD,Q5,Off-Peak,131417.58,1.2585462,0.41209918,0.79873097
2022-04-01,Queens,LCL/LTD,Q5,Peak,94186.34,1.3296264,0.093906894,0.8040962
2022-04-01,Queens,LCL/LTD,Q50,Off-Peak,58172.54,2.52614,0.07614055,0.7568915
2022-04-01,Queens,LCL/LTD,Q50,Peak,37565.86,2.3734422,-0.124067314,0.7585795
2022-04-01,Queens,SBS,Q52+,Off-Peak,70717.13,2.3240438,0.79932135,0.6760929
2022-04-01,Queens,SBS,Q52+,Peak,51497.297,1.8556484,1.163069,0.6512307
2022-04-01,Queens,SBS,Q53+,Off-Peak,187858.02,1.6311604,1.7342775,0.6592544
2022-04-01,Queens,SBS,Q53+,Peak,128461.76,1.1858975,1.8157107,0.6737996
2022-04-01,Queens,LCL/LTD,Q54,Off-Peak,120051.125,2.6609285,0.6244251,0.67416143
2022-04-01,Queens,LCL/LTD,Q54,Peak,84297.21,2.9240534,0.6567807,0.653045
2022-04-01,Queens,LCL/LTD,Q55,Off-Peak,71302.86,2.281477,0.89044523,0.6926162
2022-04-01,Queens,LCL/LTD,Q55,Peak,51816.082,2.9062312,0.59155643,0.65663767
2022-04-01,Queens,LCL/LTD,Q56,Off-Peak,94750.52,2.9906378,0.682041,0.65250605
2022-04-01,Queens,LCL/LTD,Q56,Peak,55324.285,3.5091667,0.8803126,0.61491275
2022-04-01,Queens,LCL/LTD,Q58,Off-Peak,312534.97,2.1019907,0.8036803,0.6867632
2022-04-01,Queens,LCL/LTD,Q58,Peak,229459.2,2.4587507,1.2221755,0.63370097
2022-04-01,Queens,LCL/LTD,Q59,Off-Peak,70594.03,3.5006988,1.0641462,0.6400961
2022-04-01,Queens,LCL/LTD,Q59,Peak,61308.062,2.7453754,0.6315905,0.67128956
2022-04-01,Queens,LCL/LTD,Q6,Off-Peak,132141.1,1.5930384,0.933609,0.72770286
2022-04-01,Queens,LCL/LTD,Q6,Peak,100114.72,2.2277486,1.725725,0.6369708
2022-04-01,Queens,LCL/LTD,Q60,Off-Peak,134675.81,2.1468844,1.0082703,0.6815855
2022-04-01,Queens,LCL/LTD,Q60,Peak,68968.22,2.461342,1.2377335,0.6556826
2022-04-01,Queens,LCL/LTD,Q64,Off-Peak,74590.78,1.2783986,0.73073345,0.790682
2022-04-01,Queens,LCL/LTD,Q64,Peak,65388.035,1.239533,0.68534344,0.7885952
2022-04-01,Queens,LCL/LTD,Q65,Off-Peak,222432.06,2.5889912,1.4000419,0.6413828
2022-04-01,Queens,LCL/LTD,Q65,Peak,162728.17,2.120239,0.7411282,0.6973493
2022-04-01,Queens,LCL/LTD,Q66,Off-Peak,148241.94,2.0705647,0.37511948,0.7317446
2022-04-01,Queens,LCL/LTD,Q66,Peak,116456.484,2.0038543,0.50806576,0.7364048
2022-04-01,Queens,LCL/LTD,Q67,Off-Peak,18273.537,2.0371554,0.9205028,0.7723205
2022-04-01,Queens,LCL/LTD,Q67,Peak,16984.438,2.7005363,0.87826204,0.6940147
2022-04-01,Queens,LCL/LTD,Q69,Off-Peak,78829.16,1.6414088,0.39838386,0.7543139
2022-04-01,Queens,LCL/LTD,Q69,Peak,67903.43,1.4221317,0.5059387,0.7713114
2022-04-01,Queens,LCL/LTD,Q7,Off-Peak,57381.23,2.435977,1.2278268,0.6837933
2022-04-01,Queens,LCL/LTD,Q7,Peak,47033.664,2.8607101,2.6401417,0.5882918
2022-04-01,Queens,SBS,Q70+,Off-Peak,35754.816,0.7774468,-1.0991203,0.83479106
2022-04-01,Queens,SBS,Q70+,Peak,12880.2705,0.70697874,-0.7877491,0.7884184
2022-04-01,Queens,LCL/LTD,Q72,Off-Peak,63763.566,2.41662,1.4426628,0.68117
2022-04-01,Queens,LCL/LTD,Q72,Peak,45639.043,1.7826865,1.8873283,0.6531792
2022-04-01,Queens,LCL/LTD,Q76,Off-Peak,61860.65,2.1903274,-0.066871345,0.7790035
2022-04-01,Queens,LCL/LTD,Q76,Peak,43812.543,1.7114204,-0.21427572,0.8061523
2022-04-01,Queens,LCL/LTD,Q77,Off-Peak,80080.97,1.7700084,0.46518025,0.7695519
2022-04-01,Queens,LCL/LTD,Q77,Peak,64552.168,1.5049922,0.09062572,0.7799282
2022-04-01,Queens,LCL/LTD,Q8,Off-Peak,121927.09,2.2885923,1.8760253,0.6411528
2022-04-01,Queens,LCL/LTD,Q8,Peak,80042.95,2.529981,1.6324952,0.6243166
2022-04-01,Queens,LCL/LTD,Q83,Off-Peak,90365.73,1.2526466,0.74701965,0.7916925
2022-04-01,Queens,LCL/LTD,Q83,Peak,63538.844,1.5379773,0.36103126,0.7794185
2022-04-01,Queens,LCL/LTD,Q84,Off-Peak,44978.543,1.2554263,0.093780726,0.8494862
2022-04-01,Queens,LCL/LTD,Q84,Peak,35562.137,1.1540068,-0.36764118,0.8426483
2022-04-01,Queens,LCL/LTD,Q85,Off-Peak,117189.305,1.3495059,0.5800339,0.7839653
2022-04-01,Queens,LCL/LTD,Q85,Peak,88957.2,1.3429786,0.5168163,0.7851717
2022-04-01,Queens,LCL/LTD,Q88,Off-Peak,121010.99,1.6719232,1.435438,0.7018726
2022-04-01,Queens,LCL/LTD,Q88,Peak,88080.945,1.417357,0.85345525,0.7526046
2022-04-01,Queens,LCL/LTD,Q9,Off-Peak,49465.562,1.9190418,1.4608002,0.70526767
2022-04-01,Queens,LCL/LTD,Q9,Peak,35617.004,2.299952,1.6123649,0.64195985
2022-04-01,Queens,EXP,QM1,Off-Peak,804.0019,2.5869362,6.200337,0.46385276
2022-04-01,Queens,EXP,QM1,Peak,2305.5942,1.6249928,8.79261,0.36016205
2022-04-01,Queens,EXP,QM10,Off-Peak,752.76154,4.6425576,3.1750886,0.6663508
2022-04-01,Queens,EXP,QM10,Peak,1624.5366,5.6771994,4.0706935,0.45885313
2022-04-01,Queens,EXP,QM11,Off-Peak,1699.3351,10.112407,-0.35494286,0.5734445
2022-04-01,Queens,EXP,QM11,Peak,4641.085,10.296987,3.633547,0.37635785
2022-04-01,Queens,EXP,QM12,Off-Peak,841.7196,4.609441,5.6836057,0.42558032
2022-04-01,Queens,EXP,QM12,Peak,2189.8635,6.8482137,9.5141325,0.26580283
2022-04-01,Queens,EXP,QM15,Off-Peak,8389.796,3.6272078,2.4967375,0.5971485
2022-04-01,Queens,EXP,QM15,Peak,10960.5205,1.7433571,6.145014,0.4170116
2022-04-01,Queens,EXP,QM16,Off-Peak,2086.8398,1.8395528,-1.8764894,0.7463281
2022-04-01,Queens,EXP,QM16,Peak,3036.1519,2.5834713,5.7459464,0.45843667
2022-04-01,Queens,EXP,QM17,Off-Peak,1984.8873,3.0115395,-0.6296594,0.6448626
2022-04-01,Queens,EXP,QM17,Peak,2543.1958,2.8232932,8.981976,0.34146377
2022-04-01,Queens,EXP,QM18,Off-Peak,610.76917,2.7237487,4.290285,0.40784785
2022-04-01,Queens,EXP,QM18,Peak,1742.6493,2.6528127,10.590621,0.2979844
2022-04-01,Queens,EXP,QM2,Off-Peak,7152.953,5.814056,4.507656,0.50844663
2022-04-01,Queens,EXP,QM2,Peak,6019.3896,3.8513486,5.4333534,0.44115052
2022-04-01,Queens,EXP,QM20,Off-Peak,4967.6885,6.2916408,2.5606916,0.55093926
2022-04-01,Queens,EXP,QM20,Peak,7263.5615,3.1204915,2.5492413,0.543554
2022-04-01,Queens,EXP,QM21,Off-Peak,1451.1376,4.462703,2.7846878,0.47665074
2022-04-01,Queens,EXP,QM21,Peak,1948.842,5.6632833,6.521934,0.33469003
2022-04-01,Queens,EXP,QM24,Off-Peak,1212,0.73432344,-4.0667214,0.9026403
2022-04-01,Queens,EXP,QM24,Peak,3100.0173,2.5988219,3.3633046,0.48698708
2022-04-01,Queens,EXP,QM25,Off-Peak,753.33386,2.1811526,-8.588701,0.85752213
2022-04-01,Queens,EXP,QM25,Peak,1338.0145,4.944337,3.4499717,0.429003
2022-04-01,Queens,EXP,QM3,Off-Peak,386.4961,0.7731937,1.75147,0.79551
2022-04-01,Queens,EXP,QM3,Peak,961.3869,1.7126325,9.163766,0.3381497
2022-04-01,Queens,EXP,QM31,Off-Peak,31.387499,1.1066573,2.0281656,0.6911764
2022-04-01,Queens,EXP,QM31,Peak,1505.2683,1.3510138,10.300717,0.3247358
2022-04-01,Queens,EXP,QM32,Off-Peak,860.2522,3.6718092,3.5677197,0.59083605
2022-04-01,Queens,EXP,QM32,Peak,2558.5586,3.7944982,3.8010564,0.49530444
2022-04-01,Queens,EXP,QM34,Off-Peak,2185.0208,1.393198,0.44679904,0.7412682
2022-04-01,Queens,EXP,QM34,Peak,3105.722,0.937402,-1.2990172,0.737146
2022-04-01,Queens,EXP,QM35,Off-Peak,1554.2632,3.682051,4.943964,0.53049535
2022-04-01,Queens,EXP,QM35,Peak,3689.6177,3.0519977,11.56715,0.29018727
2022-04-01,Queens,EXP,QM36,Off-Peak,270.0886,3.102488,2.8596811,0.5041727
2022-04-01,Queens,EXP,QM36,Peak,1350.1873,2.4000616,9.234198,0.3353135
2022-04-01,Queens,EXP,QM4,Off-Peak,3294.365,9.704242,4.3423095,0.5324348
2022-04-01,Queens,EXP,QM4,Peak,3144.8203,3.8917115,2.995804,0.56145644
2022-04-01,Queens,EXP,QM40,Off-Peak,354.19452,6.231013,2.7193656,0.5930279
2022-04-01,Queens,EXP,QM40,Peak,1421.6082,4.79294,4.804429,0.40622592
2022-04-01,Queens,EXP,QM42,Off-Peak,289.4223,1.9718196,6.024025,0.35291788
2022-04-01,Queens,EXP,QM42,Peak,2217.5452,5.8551536,9.5473795,0.24207568
2022-04-01,Queens,EXP,QM44,Off-Peak,351.21613,3.8624194,0.7184003,0.51958495
2022-04-01,Queens,EXP,QM44,Peak,1385.2242,1.7789265,0.6553807,0.6525986
2022-04-01,Queens,EXP,QM5,Off-Peak,8789.205,7.560344,7.9853787,0.365727
2022-04-01,Queens,EXP,QM5,Peak,8703.353,2.9295332,12.253423,0.24368955
2022-04-01,Queens,EXP,QM6,Off-Peak,4341.4644,7.0368066,9.235738,0.37063414
2022-04-01,Queens,EXP,QM6,Peak,4484.52,4.7922125,11.59489,0.22858322
2022-04-01,Queens,EXP,QM7,Off-Peak,3124.2249,5.6400084,5.016972,0.54497087
2022-04-01,Queens,EXP,QM7,Peak,4968.7163,6.3998775,4.565279,0.41597974
2022-04-01,Queens,EXP,QM8,Off-Peak,1873.2308,6.1281223,-2.908692,0.6323829
2022-04-01,Queens,EXP,QM8,Peak,4294.0894,6.114295,9.165508,0.33033615
2022-04-01,Queens,EXP,X63,Off-Peak,3704.108,1.3123261,6.190719,0.47950253
2022-04-01,Queens,EXP,X63,Peak,4622.544,2.6401455,7.183736,0.37359294
2022-04-01,Queens,EXP,X64,Off-Peak,1697.135,2.5939307,-0.86388355,0.7530596
2022-04-01,Queens,EXP,X64,Peak,2832.1226,2.2739446,3.564549,0.5022282
2022-04-01,Queens,EXP,X68,Off-Peak,2112.0642,1.1615409,-0.20494454,0.79231596
2022-04-01,Queens,EXP,X68,Peak,3661.0166,2.4408233,0.40561762,0.6025144
2022-04-01,Staten Island,LCL/LTD,S40,Off-Peak,43189.45,3.0206556,0.845586,0.6966955
2022-04-01,Staten Island,LCL/LTD,S40,Peak,22507.328,2.3411353,0.08560415,0.76012194
2022-04-01,Staten Island,LCL/LTD,S42,Off-Peak,4620.6787,4.6482124,-0.52331775,0.78457034
2022-04-01,Staten Island,LCL/LTD,S42,Peak,6859.63,3.5227182,0.15719691,0.7419121
2022-04-01,Staten Island,LCL/LTD,S44,Off-Peak,64905.26,2.3961835,0.3549327,0.7228741
2022-04-01,Staten Island,LCL/LTD,S44,Peak,31353.078,2.907433,0.16825756,0.7139295
2022-04-01,Staten Island,LCL/LTD,S46,Off-Peak,68758.19,2.4604647,-0.082394764,0.7380803
2022-04-01,Staten Island,LCL/LTD,S46,Peak,34105.18,2.6212926,-0.24078384,0.7236815
2022-04-01,Staten Island,LCL/LTD,S48,Off-Peak,65658.91,3.0369856,0.35929725,0.7143826
2022-04-01,Staten Island,LCL/LTD,S48,Peak,31474.94,3.4925807,0.31745422,0.6730883
2022-04-01,Staten Island,LCL/LTD,S51,Off-Peak,26306.342,4.226948,0.041380636,0.7356242
2022-04-01,Staten Island,LCL/LTD,S51,Peak,14409.492,4.087992,0.058944564,0.7157396
2022-04-01,Staten Island,LCL/LTD,S52,Off-Peak,27340.092,4.3323727,-0.61846536,0.7315751
2022-04-01,Staten Island,LCL/LTD,S52,Peak,20405.025,3.0568526,-0.65946484,0.7118683
2022-04-01,Staten Island,LCL/LTD,S53,Off-Peak,87233.75,2.3568506,-0.6445928,0.75728685
2022-04-01,Staten Island,LCL/LTD,S53,Peak,59369.06,2.8438225,-1.4094875,0.75639755
2022-04-01,Staten Island,LCL/LTD,S54,Off-Peak,10712.695,4.117509,0.32133415,0.7130358
2022-04-01,Staten Island,LCL/LTD,S54,Peak,8322.634,5.680994,-0.05723234,0.66615593
2022-04-01,Staten Island,LCL/LTD,S55,Off-Peak,3813.942,5.980279,0.01618371,0.6629563
2022-04-01,Staten Island,LCL/LTD,S55,Peak,2335.6592,5.0021214,0.03502649,0.73373306
2022-04-01,Staten Island,LCL/LTD,S56,Off-Peak,6321.6387,5.2576156,0.50339705,0.7315053
2022-04-01,Staten Island,LCL/LTD,S56,Peak,4310.7046,5.4555507,0.46403578,0.69482934
2022-04-01,Staten Island,LCL/LTD,S57,Off-Peak,15418.743,3.7809606,0.2327212,0.72825706
2022-04-01,Staten Island,LCL/LTD,S57,Peak,11424.455,3.4695907,0.14593272,0.7498838
2022-04-01,Staten Island,LCL/LTD,S59,Off-Peak,35440.152,2.6301823,0.089271724,0.76373255
2022-04-01,Staten Island,LCL/LTD,S59,Peak,21324.396,2.7485137,0.087063335,0.7259429
2022-04-01,Staten Island,LCL/LTD,S61,Off-Peak,37651.484,2.5641975,0.052586038,0.7449576
2022-04-01,Staten Island,LCL/LTD,S61,Peak,15001.42,3.583043,-0.079462804,0.6996623
2022-04-01,Staten Island,LCL/LTD,S62,Off-Peak,33636.71,3.061187,0.4088983,0.7587673
2022-04-01,Staten Island,LCL/LTD,S62,Peak,15043.331,3.160782,-0.23061077,0.7404558
2022-04-01,Staten Island,LCL/LTD,S66,Off-Peak,13839.006,3.3957784,-0.28999004,0.7791764
2022-04-01,Staten Island,LCL/LTD,S66,Peak,11141.415,2.9365947,-0.4752262,0.75321126
2022-04-01,Staten Island,LCL/LTD,S74,Off-Peak,60367.45,3.3574119,0.3586887,0.69937193
2022-04-01,Staten Island,LCL/LTD,S74,Peak,34309.27,3.3971255,0.21545996,0.6799776
2022-04-01,Staten Island,LCL/LTD,S76,Off-Peak,31834.97,3.1113868,0.5970031,0.7027099
2022-04-01,Staten Island,LCL/LTD,S76,Peak,19565.494,3.3939028,0.43232393,0.66370595
2022-04-01,Staten Island,LCL/LTD,S78,Off-Peak,75880.484,3.531289,0.48034018,0.6815975
2022-04-01,Staten Island,LCL/LTD,S78,Peak,43766.734,3.8028414,0.23235688,0.6713696
2022-04-01,Staten Island,LCL/LTD,S79+,Off-Peak,359.4346,-0.73505,1.5639104,0.8514255
2022-04-01,Staten Island,SBS,S79+,Off-Peak,114916.52,1.7015489,-0.030368645,0.7483427
2022-04-01,Staten Island,SBS,S79+,Peak,87932.08,1.8555781,-0.7060301,0.7608266
2022-04-01,Staten Island,LCL/LTD,S81,Off-Peak,60.5386,1.7036799,0.6815179,0.9287298
2022-04-01,Staten Island,LCL/LTD,S81,Peak,3848.1777,10.216932,0.8009237,0.50585365
2022-04-01,Staten Island,LCL/LTD,S84,Off-Peak,1384.2928,7.405536,1.3130618,0.5257554
2022-04-01,Staten Island,LCL/LTD,S84,Peak,3325.047,6.4815106,1.4770461,0.5286655
2022-04-01,Staten Island,LCL/LTD,S86,Off-Peak,418.8717,3.3678184,1.1721809,0.56538767
2022-04-01,Staten Island,LCL/LTD,S86,Peak,2118.2537,8.17581,0.37108335,0.53871316
2022-04-01,Staten Island,LCL/LTD,S89,Off-Peak,2311.0898,3.7892735,-1.1759012,0.8592116
2022-04-01,Staten Island,LCL/LTD,S89,Peak,5570.15,3.001236,-0.505527,0.83115315
2022-04-01,Staten Island,LCL/LTD,S90,Off-Peak,4644.8647,3.5811443,-0.45602727,0.7972364
2022-04-01,Staten Island,LCL/LTD,S90,Peak,6304.9634,2.02838,-0.29651448,0.78207386
2022-04-01,Staten Island,LCL/LTD,S91,Off-Peak,2416.7117,1.2462581,-1.9857787,0.8186648
