month,borough,day_type,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2025-03-01,Queens,1,LCL/LTD,Q25,Off-Peak,3981,30242.14,7.5953345
2025-03-01,Queens,1,LCL/LTD,Q25,Peak,2884,20678.186,7.167862
2025-03-01,Queens,2,LCL/LTD,Q25,Off-Peak,1372,10250.619,7.4687185
2025-03-01,Queens,2,LCL/LTD,Q25,Peak,483,3492.6409,7.2213144
2025-03-01,Queens,1,LCL/LTD,Q26,Off-Peak,173,1684.998,9.692995
2025-03-01,Queens,1,LCL/LTD,Q26,Peak,328,2889.369,8.804168
2025-03-01,Queens,1,LCL/LTD,Q27,Off-Peak,6365,59492.562,9.345586
2025-03-01,Queens,1,LCL/LTD,Q27,Peak,3164,27644.928,8.735343
2025-03-01,Queens,2,LCL/LTD,Q27,Off-Peak,1926,18719.4,9.716989
2025-03-01,Queens,2,LCL/LTD,Q27,Peak,806,7631.619,9.464628
2025-03-01,Queens,1,LCL/LTD,Q28,Off-Peak,1938,17401.29,8.975644
2025-03-01,Queens,1,LCL/LTD,Q28,Peak,988,8293.254,8.393314
2025-03-01,Queens,2,LCL/LTD,Q28,Off-Peak,677,6176.924,9.121902
2025-03-01,Queens,2,LCL/LTD,Q28,Peak,256,2319.199,9.048983
2025-03-01,Queens,1,LCL/LTD,Q29,Off-Peak,1054,7537.65,7.146666
2025-03-01,Queens,1,LCL/LTD,Q29,Peak,680,4268.314,6.27387
2025-03-01,Queens,2,LCL/LTD,Q29,Off-Peak,422,3060.08,7.2429404
2025-03-01,Queens,2,LCL/LTD,Q29,Peak,169,1198.979,7.069776
2025-03-01,Queens,1,LCL/LTD,Q3,Off-Peak,3249,34365.887,10.574291
2025-03-01,Queens,1,LCL/LTD,Q3,Peak,1202,11617.583,9.664034
2025-03-01,Queens,2,LCL/LTD,Q3,Off-Peak,1276,14538.453,11.385622
2025-03-01,Queens,2,LCL/LTD,Q3,Peak,356,3964.926,11.132421
2025-03-01,Queens,1,LCL/LTD,Q30,Off-Peak,3126,29471.28,9.425665
2025-03-01,Queens,1,LCL/LTD,Q30,Peak,1427,12074.67,8.456012
2025-03-01,Queens,2,LCL/LTD,Q30,Off-Peak,575,6191.0938,10.749122
2025-03-01,Queens,2,LCL/LTD,Q30,Peak,233,2445.618,10.4640045
2025-03-01,Queens,1,LCL/LTD,Q31,Off-Peak,1819,15732.351,8.646062
2025-03-01,Queens,1,LCL/LTD,Q31,Peak,999,8090.301,8.091483
2025-03-01,Queens,2,LCL/LTD,Q31,Off-Peak,250,2319.848,9.24843
2025-03-01,Queens,2,LCL/LTD,Q31,Peak,117,1081.624,9.240722
2025-03-01,Queens,1,LCL/LTD,Q32,Off-Peak,3033,19741.027,6.5082192
2025-03-01,Queens,1,LCL/LTD,Q32,Peak,1365,8325.152,6.0949726
2025-03-01,Queens,2,LCL/LTD,Q32,Off-Peak,1162,8030.6973,6.9064336
2025-03-01,Queens,2,LCL/LTD,Q32,Peak,488,3387.275,6.928521
2025-03-01,Queens,1,LCL/LTD,Q33,Off-Peak,1310,8390.27,6.400348
2025-03-01,Queens,1,LCL/LTD,Q33,Peak,589,3434.575,5.8309026
2025-03-01,Queens,2,LCL/LTD,Q33,Off-Peak,484,3089.917,6.3770547
2025-03-01,Queens,2,LCL/LTD,Q33,Peak,161,983.203,6.100525
2025-03-01,Queens,1,LCL/LTD,Q34,Off-Peak,1810,13057.986,7.21166
2025-03-01,Queens,1,LCL/LTD,Q34,Peak,790,5614.322,7.1009417
2025-03-01,Queens,1,LCL/LTD,Q35,Off-Peak,1302,21206.709,16.284042
2025-03-01,Queens,1,LCL/LTD,Q35,Peak,628,9378.995,14.913109
2025-03-01,Queens,2,LCL/LTD,Q35,Off-Peak,653,11198.09,17.14508
2025-03-01,Queens,2,LCL/LTD,Q35,Peak,233,3945.486,16.879847
2025-03-01,Queens,1,LCL/LTD,Q36,Off-Peak,1941,18759.8,9.6616125
2025-03-01,Queens,1,LCL/LTD,Q36,Peak,1029,9371.035,9.1066885
2025-03-01,Queens,2,LCL/LTD,Q36,Off-Peak,510,5022.125,9.833662
2025-03-01,Queens,2,LCL/LTD,Q36,Peak,172,1630.87,9.440667
2025-03-01,Queens,1,LCL/LTD,Q37,Off-Peak,1476,12473.249,8.4479
2025-03-01,Queens,1,LCL/LTD,Q37,Peak,996,7455.565,7.4827294
2025-03-01,Queens,2,LCL/LTD,Q37,Off-Peak,440,3952.893,8.983417
2025-03-01,Queens,2,LCL/LTD,Q37,Peak,178,1525.417,8.56611
2025-03-01,Queens,1,LCL/LTD,Q38,Off-Peak,1648,13714.766,8.318562
2025-03-01,Queens,1,LCL/LTD,Q38,Peak,1008,7507.238,7.444235
2025-03-01,Queens,2,LCL/LTD,Q38,Off-Peak,506,4466.028,8.818261
2025-03-01,Queens,2,LCL/LTD,Q38,Peak,205,1750.654,8.527401
2025-03-01,Queens,1,LCL/LTD,Q39,Off-Peak,1938,15544.028,8.017667
2025-03-01,Queens,1,LCL/LTD,Q39,Peak,1214,8922.666,7.344025
2025-03-01,Queens,2,LCL/LTD,Q39,Off-Peak,515,4681.669,9.077849
2025-03-01,Queens,2,LCL/LTD,Q39,Peak,159,1371.0651,8.607442
2025-03-01,Queens,1,LCL/LTD,Q4,Off-Peak,2454,19917.775,8.113359
2025-03-01,Queens,1,LCL/LTD,Q4,Peak,1364,9880.572,7.2395573
2025-03-01,Queens,2,LCL/LTD,Q4,Off-Peak,740,6174.772,8.342489
2025-03-01,Queens,2,LCL/LTD,Q4,Peak,263,2113.18,8.005531
2025-03-01,Queens,1,LCL/LTD,Q40,Off-Peak,912,6858.971,7.514953
2025-03-01,Queens,1,LCL/LTD,Q40,Peak,488,3077.6409,6.299058
2025-03-01,Queens,2,LCL/LTD,Q40,Off-Peak,305,2521.485,8.248675
2025-03-01,Queens,2,LCL/LTD,Q40,Peak,108,846.759,7.8270946
2025-03-01,Queens,1,LCL/LTD,Q41,Off-Peak,1441,11980.056,8.313335
2025-03-01,Queens,1,LCL/LTD,Q41,Peak,783,6120.698,7.8122773
2025-03-01,Queens,2,LCL/LTD,Q41,Off-Peak,397,3622.198,9.104781
2025-03-01,Queens,2,LCL/LTD,Q41,Peak,160,1423.772,8.897169
2025-03-01,Queens,1,LCL/LTD,Q42,Off-Peak,268,2380.24,8.861946
2025-03-01,Queens,1,LCL/LTD,Q42,Peak,225,1752.676,7.761748
2025-03-01,Queens,1,LCL/LTD,Q43,Off-Peak,3206,28515.504,8.891983
2025-03-01,Queens,1,LCL/LTD,Q43,Peak,1551,13787.235,8.884495
2025-03-01,Queens,2,LCL/LTD,Q43,Off-Peak,961,8770.592,9.1219225
2025-03-01,Queens,2,LCL/LTD,Q43,Peak,371,3364.608,9.049389
2025-03-01,Queens,1,LCL/LTD,Q44+,Off-Peak,65,435.97,6.6125917
2025-03-01,Queens,1,SBS,Q44+,Off-Peak,6525,65111.31,9.978147
2025-03-01,Queens,1,SBS,Q44+,Peak,2472,22156.885,8.9609375
2025-03-01,Queens,2,SBS,Q44+,Off-Peak,2334,24789.61,10.617935
2025-03-01,Queens,2,SBS,Q44+,Peak,786,8103.654,10.303238
2025-03-01,Queens,1,LCL/LTD,Q46,Off-Peak,3961,45870.82,11.578731
2025-03-01,Queens,1,LCL/LTD,Q46,Peak,2407,25990.094,10.795442
2025-03-01,Queens,2,LCL/LTD,Q46,Off-Peak,1121,13811.569,12.317806
2025-03-01,Queens,2,LCL/LTD,Q46,Peak,436,5271.716,12.067005
2025-03-01,Queens,1,LCL/LTD,Q47,Off-Peak,1864,13729.31,7.36312
2025-03-01,Queens,1,LCL/LTD,Q47,Peak,1374,9067.244,6.597086
2025-03-01,Queens,2,LCL/LTD,Q47,Off-Peak,458,3317.5571,7.229626
2025-03-01,Queens,2,LCL/LTD,Q47,Peak,184,1326.652,7.194642
2025-03-01,Queens,1,LCL/LTD,Q48,Off-Peak,1045,10248.288,9.80405
2025-03-01,Queens,1,LCL/LTD,Q48,Peak,427,3775.167,8.821577
2025-03-01,Queens,2,LCL/LTD,Q48,Off-Peak,470,4276.485,9.090582
2025-03-01,Queens,2,LCL/LTD,Q48,Peak,173,1547.317,8.914628
2025-03-01,Queens,1,LCL/LTD,Q49,Off-Peak,1252,7804.16,6.229454
2025-03-01,Queens,1,LCL/LTD,Q49,Peak,838,4613.967,5.50498
2025-03-01,Queens,2,LCL/LTD,Q49,Off-Peak,464,2777.114,5.980605
2025-03-01,Queens,2,LCL/LTD,Q49,Peak,187,1045.345,5.58289
2025-03-01,Queens,1,LCL/LTD,Q5,Off-Peak,3338,29461.66,8.82496
2025-03-01,Queens,1,LCL/LTD,Q5,Peak,1577,12737.455,8.075854
2025-03-01,Queens,2,LCL/LTD,Q5,Off-Peak,1020,9219.808,9.030233
2025-03-01,Queens,2,LCL/LTD,Q5,Peak,395,3438.2341,8.692103
2025-03-01,Queens,1,LCL/LTD,Q50,Off-Peak,911,13231.599,14.512222
2025-03-01,Queens,1,LCL/LTD,Q50,Peak,641,8060.243,12.573861
2025-03-01,Queens,2,LCL/LTD,Q50,Off-Peak,228,3380.736,14.812775
2025-03-01,Queens,2,LCL/LTD,Q50,Peak,85,1262.924,14.727451
2025-03-01,Queens,1,SBS,Q52+,Off-Peak,1582,21318.852,13.475614
2025-03-01,Queens,1,SBS,Q52+,Peak,772,9819.09,12.709535
2025-03-01,Queens,2,SBS,Q52+,Off-Peak,610,8348.481,13.669224
2025-03-01,Queens,2,SBS,Q52+,Peak,233,3194.252,13.699861
2025-03-01,Queens,1,SBS,Q53+,Off-Peak,3573,43270.48,12.107088
2025-03-01,Queens,1,SBS,Q53+,Peak,1692,19428.81,11.480132
2025-03-01,Queens,2,SBS,Q53+,Off-Peak,1431,16913.57,11.813268
2025-03-01,Queens,2,SBS,Q53+,Peak,517,6072.1,11.730334
2025-03-01,Queens,1,LCL/LTD,Q54,Off-Peak,3362,26448.072,7.8653593
2025-03-01,Queens,1,LCL/LTD,Q54,Peak,1370,9383.054,6.8467193
2025-03-01,Queens,2,LCL/LTD,Q54,Off-Peak,1041,8843.258,8.489675
2025-03-01,Queens,2,LCL/LTD,Q54,Peak,358,2906.654,8.111989
2025-03-01,Queens,1,LCL/LTD,Q55,Off-Peak,1521,11897.788,7.8199577
2025-03-01,Queens,1,LCL/LTD,Q55,Peak,798,5272.593,6.599593
2025-03-01,Queens,2,LCL/LTD,Q55,Off-Peak,511,4251.05,8.308286
2025-03-01,Queens,2,LCL/LTD,Q55,Peak,204,1651.546,8.090174
2025-03-01,Queens,1,LCL/LTD,Q56,Off-Peak,1996,13853.038,6.938325
2025-03-01,Queens,1,LCL/LTD,Q56,Peak,921,5611.163,6.0896945
2025-03-01,Queens,2,LCL/LTD,Q56,Off-Peak,709,5406.832,7.6170173
2025-03-01,Queens,2,LCL/LTD,Q56,Peak,257,1892.375,7.3428903
2025-03-01,Queens,1,LCL/LTD,Q58,Off-Peak,6802,52489.31,7.716412
2025-03-01,Queens,1,LCL/LTD,Q58,Peak,3426,23937.555,6.985035
2025-03-01,Queens,2,LCL/LTD,Q58,Off-Peak,2576,19723.043,7.654502
2025-03-01,Queens,2,LCL/LTD,Q58,Peak,1032,7836.2417,7.586078
2025-03-01,Queens,1,LCL/LTD,Q59,Off-Peak,1936,14875.3545,7.680874
2025-03-01,Queens,1,LCL/LTD,Q59,Peak,999,6674.088,6.6764064
2025-03-01,Queens,2,LCL/LTD,Q59,Off-Peak,725,6108.236,8.422736
2025-03-01,Queens,2,LCL/LTD,Q59,Peak,291,2288.506,7.8483543
2025-03-01,Queens,1,LCL/LTD,Q6,Off-Peak,2561,19143.963,7.472631
2025-03-01,Queens,1,LCL/LTD,Q6,Peak,1206,8032.727,6.659501
2025-03-01,Queens,2,LCL/LTD,Q6,Off-Peak,840,6875.345,8.180636
2025-03-01,Queens,2,LCL/LTD,Q6,Peak,354,2897.955,8.1763115
2025-03-01,Queens,1,LCL/LTD,Q60,Off-Peak,4555,34316.723,7.5334854
2025-03-01,Queens,1,LCL/LTD,Q60,Peak,2009,13741.668,6.8395004
2025-03-01,Queens,2,LCL/LTD,Q60,Off-Peak,1663,13247.412,7.9654813
2025-03-01,Queens,2,LCL/LTD,Q60,Peak,611,4637.424,7.5898128
2025-03-01,Queens,1,LCL/LTD,Q64,Off-Peak,1331,11502.219,8.635433
2025-03-01,Queens,1,LCL/LTD,Q64,Peak,1019,7458.45,7.3143773
2025-03-01,Queens,2,LCL/LTD,Q64,Off-Peak,370,3457.251,9.341516
2025-03-01,Queens,2,LCL/LTD,Q64,Peak,137,1224.243,8.906627
2025-03-01,Queens,1,LCL/LTD,Q65,Off-Peak,4122,33590.88,8.14827
2025-03-01,Queens,1,LCL/LTD,Q65,Peak,2572,19950.135,7.755913
2025-03-01,Queens,2,LCL/LTD,Q65,Off-Peak,1252,10468.143,8.356314
2025-03-01,Queens,2,LCL/LTD,Q65,Peak,510,4220.461,8.259789
2025-03-01,Queens,1,LCL/LTD,Q66,Off-Peak,2969,24538.951,8.262732
2025-03-01,Queens,1,LCL/LTD,Q66,Peak,1526,12003.521,7.8621006
2025-03-01,Queens,2,LCL/LTD,Q66,Off-Peak,1138,9164.043,8.052658
2025-03-01,Queens,2,LCL/LTD,Q66,Peak,420,3247.6912,7.7292237
2025-03-01,Queens,1,LCL/LTD,Q67,Off-Peak,882,8361.596,9.479399
2025-03-01,Queens,1,LCL/LTD,Q67,Peak,653,5651.1,8.64123
2025-03-01,Queens,2,LCL/LTD,Q67,Off-Peak,139,1470.904,10.52385
2025-03-01,Queens,2,LCL/LTD,Q67,Peak,49,506.28,10.198633
2025-03-01,Queens,1,LCL/LTD,Q69,Off-Peak,1943,14215.879,7.315513
2025-03-01,Queens,1,LCL/LTD,Q69,Peak,1220,8397.6875,6.878161
2025-03-01,Queens,2,LCL/LTD,Q69,Off-Peak,762,5827.913,7.6435738
2025-03-01,Queens,2,LCL/LTD,Q69,Peak,305,2283.5908,7.4841433
2025-03-01,Queens,1,LCL/LTD,Q7,Off-Peak,1156,9479.475,8.198865
2025-03-01,Queens,1,LCL/LTD,Q7,Peak,639,4895.196,7.652025
2025-03-01,Queens,2,LCL/LTD,Q7,Off-Peak,368,3320.536,9.015261
2025-03-01,Queens,2,LCL/LTD,Q7,Peak,133,1168.35,8.736452
2025-03-01,Queens,1,SBS,Q70+,Off-Peak,1569,19681.58,12.538128
2025-03-01,Queens,1,SBS,Q70+,Peak,588,6602.97,11.225722
2025-03-01,Queens,2,SBS,Q70+,Off-Peak,602,8039.98,13.338375
2025-03-01,Queens,2,SBS,Q70+,Peak,202,2555.695,12.625184
2025-03-01,Queens,1,LCL/LTD,Q72,Off-Peak,1134,7815.192,6.8911486
2025-03-01,Queens,1,LCL/LTD,Q72,Peak,577,3345.913,5.7950764
2025-03-01,Queens,2,LCL/LTD,Q72,Off-Peak,379,2473.8918,6.5257215
2025-03-01,Queens,2,LCL/LTD,Q72,Peak,155,942.573,6.0720406
2025-03-01,Queens,1,LCL/LTD,Q76,Off-Peak,1873,17835.178,9.518703
2025-03-01,Queens,1,LCL/LTD,Q76,Peak,912,8210.31,8.998912
2025-03-01,Queens,2,LCL/LTD,Q76,Off-Peak,415,4298.856,10.3435335
2025-03-01,Queens,2,LCL/LTD,Q76,Peak,201,2076.456,10.287293
2025-03-01,Queens,1,LCL/LTD,Q77,Off-Peak,1714,14075.077,8.210753
2025-03-01,Queens,1,LCL/LTD,Q77,Peak,975,7550.838,7.739415
2025-03-01,Queens,2,LCL/LTD,Q77,Off-Peak,346,3131.054,9.040949
2025-03-01,Queens,2,LCL/LTD,Q77,Peak,168,1579.203,9.359642
2025-03-01,Queens,1,LCL/LTD,Q8,Off-Peak,2471,17584.635,7.115404
2025-03-01,Queens,1,LCL/LTD,Q8,Peak,1332,8663.023,6.503402
2025-03-01,Queens,2,LCL/LTD,Q8,Off-Peak,862,6645.867,7.706281
2025-03-01,Queens,2,LCL/LTD,Q8,Peak,369,2846.306,7.694995
2025-03-01,Queens,1,LCL/LTD,Q83,Off-Peak,1754,16544.447,9.431403
2025-03-01,Queens,1,LCL/LTD,Q83,Peak,845,6650.648,7.867344
2025-03-01,Queens,2,LCL/LTD,Q83,Off-Peak,615,6341.275,10.308079
2025-03-01,Queens,2,LCL/LTD,Q83,Peak,234,2298.8062,9.79722
2025-03-01,Queens,1,LCL/LTD,Q84,Off-Peak,1284,13332.699,10.382035
2025-03-01,Queens,1,LCL/LTD,Q84,Peak,660,6026.192,9.11921
2025-03-01,Queens,2,LCL/LTD,Q84,Off-Peak,372,4031.344,10.813972
2025-03-01,Queens,2,LCL/LTD,Q84,Peak,154,1610.174,10.423038
2025-03-01,Queens,1,LCL/LTD,Q85,Off-Peak,3447,33470.9,9.707399
2025-03-01,Queens,1,LCL/LTD,Q85,Peak,1751,15284.345,8.727056
2025-03-01,Queens,2,LCL/LTD,Q85,Off-Peak,1027,10243.919,9.968689
2025-03-01,Queens,2,LCL/LTD,Q85,Peak,369,3553.209,9.609927
2025-03-01,Queens,1,LCL/LTD,Q88,Off-Peak,2432,26790.111,11.012859
2025-03-01,Queens,1,LCL/LTD,Q88,Peak,1432,14711.805,10.269754
2025-03-01,Queens,2,LCL/LTD,Q88,Off-Peak,740,8505.9795,11.492419
2025-03-01,Queens,2,LCL/LTD,Q88,Peak,299,3409.176,11.366404
2025-03-01,Queens,1,LCL/LTD,Q9,Off-Peak,916,6478.619,7.0677643
2025-03-01,Queens,1,LCL/LTD,Q9,Peak,553,3309.56,5.9827485
2025-03-01,Queens,2,LCL/LTD,Q9,Off-Peak,318,2421.484,7.606849
2025-03-01,Queens,2,LCL/LTD,Q9,Peak,129,959.02496,7.3785186
2025-03-01,Queens,1,EXP,QM1,Off-Peak,56,861.44403,15.2274065
2025-03-01,Queens,1,EXP,QM1,Peak,210,2417.4841,11.506684
2025-03-01,Queens,1,EXP,QM10,Off-Peak,45,484.45398,10.72506
2025-03-01,Queens,1,EXP,QM10,Peak,140,1415.335,10.05634
2025-03-01,Queens,1,EXP,QM11,Off-Peak,120,1805.249,14.935838
2025-03-01,Queens,1,EXP,QM11,Peak,291,4029.831,13.8386
2025-03-01,Queens,1,EXP,QM12,Off-Peak,47,527.508,11.174438
2025-03-01,Queens,1,EXP,QM12,Peak,139,1287.86,9.244212
2025-03-01,Queens,1,EXP,QM15,Off-Peak,954,12256.424,12.835046
2025-03-01,Queens,1,EXP,QM15,Peak,584,7030.033,12.020341
2025-03-01,Queens,2,EXP,QM15,Off-Peak,122,1638.277,13.368113
2025-03-01,Queens,2,EXP,QM15,Peak,56,793.531,14.139687
2025-03-01,Queens,1,EXP,QM16,Off-Peak,180,2871.328,15.930998
2025-03-01,Queens,1,EXP,QM16,Peak,129,1823.902,14.118376
2025-03-01,Queens,1,EXP,QM17,Off-Peak,232,3264.5999,14.0713825
2025-03-01,Queens,1,EXP,QM17,Peak,401,5078.735,12.654392
2025-03-01,Queens,1,EXP,QM18,Off-Peak,9,108.241005,11.424187
2025-03-01,Queens,1,EXP,QM18,Peak,213,1978.5809,9.246593
2025-03-01,Queens,1,EXP,QM2,Off-Peak,667,8716.247,13.048627
2025-03-01,Queens,1,EXP,QM2,Peak,480,5800.464,12.069904
2025-03-01,Queens,2,EXP,QM2,Off-Peak,181,2372.0579,13.10103
2025-03-01,Queens,2,EXP,QM2,Peak,62,852.22797,13.623417
2025-03-01,Queens,1,EXP,QM20,Off-Peak,457,5982.626,13.074809
2025-03-01,Queens,1,EXP,QM20,Peak,450,5519.732,12.251936
2025-03-01,Queens,1,EXP,QM21,Off-Peak,149,2077.999,13.943754
2025-03-01,Queens,1,EXP,QM21,Peak,292,3279.2131,11.2163105
2025-03-01,Queens,1,EXP,QM24,Off-Peak,136,1578.489,11.580495
2025-03-01,Queens,1,EXP,QM24,Peak,392,3862.438,9.841651
2025-03-01,Queens,1,EXP,QM25,Off-Peak,117,1838.14,15.613736
2025-03-01,Queens,1,EXP,QM25,Peak,295,3876.508,13.128813
2025-03-01,Queens,1,EXP,QM3,Off-Peak,25,397.341,15.379288
2025-03-01,Queens,1,EXP,QM3,Peak,114,1359.975,11.857174
2025-03-01,Queens,1,EXP,QM31,Peak,236,3097.632,13.070253
2025-03-01,Queens,1,EXP,QM32,Off-Peak,76,1203.9719,15.699887
2025-03-01,Queens,1,EXP,QM32,Peak,355,5100.72,14.351605
2025-03-01,Queens,1,EXP,QM34,Off-Peak,91,1183.647,12.986852
2025-03-01,Queens,1,EXP,QM34,Peak,360,4068.954,11.297437
2025-03-01,Queens,1,EXP,QM35,Off-Peak,99,1574.5659,15.865888
2025-03-01,Queens,1,EXP,QM35,Peak,319,4370.358,13.695209
2025-03-01,Queens,1,EXP,QM36,Off-Peak,41,714.67505,17.220856
2025-03-01,Queens,1,EXP,QM36,Peak,75,1206.546,16.02851
2025-03-01,Queens,1,EXP,QM4,Off-Peak,392,4148.1143,10.5697155
2025-03-01,Queens,1,EXP,QM4,Peak,282,2688.874,9.506473
2025-03-01,Queens,2,EXP,QM4,Off-Peak,143,1657.681,11.530335
2025-03-01,Queens,2,EXP,QM4,Peak,56,647.229,11.538774
2025-03-01,Queens,1,EXP,QM40,Off-Peak,26,387.752,14.365619
2025-03-01,Queens,1,EXP,QM40,Peak,157,1850.258,11.740817
2025-03-01,Queens,1,EXP,QM42,Off-Peak,2,34.803,13.553736
2025-03-01,Queens,1,EXP,QM42,Peak,141,1665.311,11.732752
2025-03-01,Queens,1,EXP,QM44,Off-Peak,31,472.771,15.076808
2025-03-01,Queens,1,EXP,QM44,Peak,162,1922.391,11.828136
2025-03-01,Queens,1,EXP,QM5,Off-Peak,684,8987.884,13.1263485
2025-03-01,Queens,1,EXP,QM5,Peak,611,6984.076,11.429854
2025-03-01,Queens,2,EXP,QM5,Off-Peak,186,2582.126,13.821815
2025-03-01,Queens,2,EXP,QM5,Peak,78,1034.274,13.204996
2025-03-01,Queens,1,EXP,QM6,Off-Peak,438,5719.999,13.033256
2025-03-01,Queens,1,EXP,QM6,Peak,444,5334.359,12.004597
2025-03-01,Queens,2,EXP,QM6,Off-Peak,196,2781.508,14.166211
2025-03-01,Queens,2,EXP,QM6,Peak,66,910.019,13.618849
2025-03-01,Queens,1,EXP,QM7,Off-Peak,246,4088.8918,16.561855
2025-03-01,Queens,1,EXP,QM7,Peak,434,6921.14,15.946888
2025-03-01,Queens,1,EXP,QM8,Off-Peak,144,2582.863,17.838991
2025-03-01,Queens,1,EXP,QM8,Peak,344,5000.578,14.519493
2025-03-01,Queens,1,EXP,X63,Off-Peak,247,3092.517,12.4983425
2025-03-01,Queens,1,EXP,X63,Peak,547,6066.818,11.080839
2025-03-01,Queens,1,EXP,X64,Off-Peak,91,1179.0239,12.944808
2025-03-01,Queens,1,EXP,X64,Peak,322,3316.5898,10.273205
2025-03-01,Queens,1,EXP,X68,Off-Peak,166,2414.393,14.470392
2025-03-01,Queens,1,EXP,X68,Peak,405,4844.786,11.956137
2025-03-01,Staten Island,1,LCL/LTD,S40,Off-Peak,1333,20645.73,15.484875
2025-03-01,Staten Island,1,LCL/LTD,S40,Peak,491,6670.155,13.582685
2025-03-01,Staten Island,2,LCL/LTD,S40,Off-Peak,536,8652.778,16.12545
2025-03-01,Staten Island,2,LCL/LTD,S40,Peak,206,3248.49,15.7472
2025-03-01,Staten Island,1,LCL/LTD,S42,Off-Peak,130,1511.506,11.620141
2025-03-01,Staten Island,1,LCL/LTD,S42,Peak,134,1374.166,10.245052
2025-03-01,Staten Island,1,LCL/LTD,S44,Off-Peak,1862,20153.014,10.822866
2025-03-01,Staten Island,1,LCL/LTD,S44,Peak,723,7322.0527,10.126659
2025-03-01,Staten Island,2,LCL/LTD,S44,Off-Peak,698,7805.045,11.176675
2025-03-01,Staten Island,2,LCL/LTD,S44,Peak,294,3280.8308,11.157286
2025-03-01,Staten Island,1,LCL/LTD,S46,Off-Peak,2081,22332.182,10.728071
2025-03-01,Staten Island,1,LCL/LTD,S46,Peak,699,6869.941,9.825263
2025-03-01,Staten Island,2,LCL/LTD,S46,Off-Peak,725,8428.908,11.61571
2025-03-01,Staten Island,2,LCL/LTD,S46,Peak,262,2962.437,11.27699
2025-03-01,Staten Island,1,LCL/LTD,S48,Off-Peak,1644,15570.876,9.465704
2025-03-01,Staten Island,1,LCL/LTD,S48,Peak,553,4730.039,8.541565
2025-03-01,Staten Island,2,LCL/LTD,S48,Off-Peak,640,6397.572,9.989109
2025-03-01,Staten Island,2,LCL/LTD,S48,Peak,239,2244.239,9.38494
2025-03-01,Staten Island,1,LCL/LTD,S51,Off-Peak,1148,14311.175,12.461483
2025-03-01,Staten Island,1,LCL/LTD,S51,Peak,436,5054.05,11.580496
2025-03-01,Staten Island,2,LCL/LTD,S51,Off-Peak,379,5043.166,13.273761
2025-03-01,Staten Island,2,LCL/LTD,S51,Peak,119,1464.6641,12.25478
2025-03-01,Staten Island,1,LCL/LTD,S52,Off-Peak,1166,12405.693,10.634444
2025-03-01,Staten Island,1,LCL/LTD,S52,Peak,612,6023.45,9.833277
2025-03-01,Staten Island,2,LCL/LTD,S52,Off-Peak,387,4465.559,11.527453
2025-03-01,Staten Island,2,LCL/LTD,S52,Peak,182,1999.5521,10.984655
2025-03-01,Staten Island,1,LCL/LTD,S53,Off-Peak,2478,29588.715,11.939417
2025-03-01,Staten Island,1,LCL/LTD,S53,Peak,1044,11110.89,10.63962
2025-03-01,Staten Island,2,LCL/LTD,S53,Off-Peak,1027,12752.22,12.410212
2025-03-01,Staten Island,2,LCL/LTD,S53,Peak,391,4666.44,11.932942
2025-03-01,Staten Island,1,LCL/LTD,S54,Off-Peak,898,10766.635,11.980733
2025-03-01,Staten Island,1,LCL/LTD,S54,Peak,422,4642.425,10.992838
2025-03-01,Staten Island,1,LCL/LTD,S55,Off-Peak,441,5963.603,13.514031
2025-03-01,Staten Island,1,LCL/LTD,S55,Peak,283,3972.229,14.01617
2025-03-01,Staten Island,1,LCL/LTD,S56,Off-Peak,423,5718.3223,13.516255
2025-03-01,Staten Island,1,LCL/LTD,S56,Peak,249,3424.06,13.749588
2025-03-01,Staten Island,1,LCL/LTD,S57,Off-Peak,906,11198.898,12.360425
2025-03-01,Staten Island,1,LCL/LTD,S57,Peak,448,5117.2827,11.407398
2025-03-01,Staten Island,2,LCL/LTD,S57,Off-Peak,312,4258.539,13.643357
2025-03-01,Staten Island,2,LCL/LTD,S57,Peak,145,2000.324,13.75594
2025-03-01,Staten Island,1,LCL/LTD,S59,Off-Peak,1639,21035.074,12.829742
2025-03-01,Staten Island,1,LCL/LTD,S59,Peak,788,10588.1455,13.426586
2025-03-01,Staten Island,2,LCL/LTD,S59,Off-Peak,259,3283.897,12.658896
2025-03-01,Staten Island,2,LCL/LTD,S59,Peak,98,1212.163,12.287408
2025-03-01,Staten Island,1,LCL/LTD,S61,Off-Peak,1476,17166.217,11.629962
2025-03-01,Staten Island,1,LCL/LTD,S61,Peak,522,5701.371,10.905343
2025-03-01,Staten Island,2,LCL/LTD,S61,Off-Peak,503,6108.758,12.132421
2025-03-01,Staten Island,2,LCL/LTD,S61,Peak,206,2503.331,12.125506
2025-03-01,Staten Island,1,LCL/LTD,S62,Off-Peak,1377,16854.494,12.239474
2025-03-01,Staten Island,1,LCL/LTD,S62,Peak,470,4960.08,10.535441
2025-03-01,Staten Island,2,LCL/LTD,S62,Off-Peak,501,6608.717,13.171691
2025-03-01,Staten Island,2,LCL/LTD,S62,Peak,144,1790.5239,12.408677
2025-03-01,Staten Island,1,LCL/LTD,S66,Off-Peak,773,9173.274,11.862185
2025-03-01,Staten Island,1,LCL/LTD,S66,Peak,386,3953.04,10.236212
